IdSession,IdPSX,IdSubscriber,StartSession,EndSession,Duartion,UpTx,DownTx,date
15345,3,6648,2024-01-06T00:59:40Z,NA,3020,64302905,65793921,2024-01-06
15332,3,7451,2024-01-06T00:08:06Z,NA,6714,25717922,34249803,2024-01-06
15346,3,5424,2024-01-06T01:04:47Z,NA,3313,128485164,142374179,2024-01-06
15334,3,8143,2024-01-06T00:13:16Z,NA,6404,121200222,129090126,2024-01-06
15338,3,7795,2024-01-06T00:27:29Z,NA,5551,30465937,37426259,2024-01-06
15339,3,5570,2024-01-06T00:25:17Z,NA,5683,93023224,119144049,2024-01-06
15344,3,6448,2024-01-06T00:50:43Z,NA,4157,35436529,42177654,2024-01-06
15340,3,8638,2024-01-06T00:26:33Z,NA,5607,122534618,180678579,2024-01-06
15341,3,6832,2024-01-06T00:42:42Z,NA,4638,229500915,253471343,2024-01-06
15350,3,9316,2024-01-06T01:45:36Z,NA,864,23757574,25513841,2024-01-06
15342,3,9428,2024-01-06T00:45:54Z,NA,4446,206616181,308019162,2024-01-06
15352,3,3904,2024-01-06T01:50:30Z,NA,570,151274462,293758149,2024-01-06
15348,3,4723,2024-01-06T01:18:00Z,NA,2520,15433334,16952948,2024-01-06
15335,3,5632,2024-01-06T00:14:43Z,NA,6317,147966798,190910147,2024-01-06
15343,3,9111,2024-01-06T00:45:58Z,NA,4442,315256633,335766856,2024-01-06
15351,3,8719,2024-01-06T01:48:52Z,NA,668,45825977,68053113,2024-01-06
15347,3,7959,2024-01-06T01:07:15Z,NA,3165,119854432,151776191,2024-01-06
15336,3,9566,2024-01-06T00:12:48Z,NA,6432,47421211,64090879,2024-01-06
15333,3,7500,2024-01-06T00:06:09Z,NA,6831,410905131,466310325,2024-01-06
15337,3,4843,2024-01-06T00:17:13Z,NA,6167,1056462582,2600796755,2024-01-06
15349,3,4487,2024-01-06T01:13:45Z,NA,2775,151044904,210115129,2024-01-06
15345,3,6648,2024-01-06T00:59:40Z,NA,3620,122395372,155178676,2024-01-06
15332,3,7451,2024-01-06T00:08:06Z,NA,7314,36819822,54112242,2024-01-06
15346,3,5424,2024-01-06T01:04:47Z,NA,3913,140523159,196152950,2024-01-06
15334,3,8143,2024-01-06T00:13:16Z,NA,7004,59141685,76161336,2024-01-06
15338,3,7795,2024-01-06T00:27:29Z,NA,6151,24130953,26158533,2024-01-06
15339,3,5570,2024-01-06T00:25:17Z,NA,6283,129477540,139561984,2024-01-06
15353,3,7221,2024-01-06T02:02:08Z,NA,472,9284906,9636405,2024-01-06
15344,3,6448,2024-01-06T00:50:43Z,NA,4757,50494628,72436208,2024-01-06
15340,3,8638,2024-01-06T00:26:33Z,NA,6207,105277613,121206630,2024-01-06
15341,3,6832,2024-01-06T00:42:42Z,NA,5238,216172223,216460060,2024-01-06
15350,3,9316,2024-01-06T01:45:36Z,NA,1464,33241061,35140498,2024-01-06
15342,3,9428,2024-01-06T00:45:54Z,NA,5046,261324380,373999685,2024-01-06
15354,3,7641,2024-01-06T02:06:22Z,NA,218,1653436,1927874,2024-01-06
15352,3,3904,2024-01-06T01:50:30Z,NA,1170,298264604,867619701,2024-01-06
15348,3,4723,2024-01-06T01:18:00Z,NA,3120,17298700,22284663,2024-01-06
15335,3,5632,2024-01-06T00:14:43Z,NA,6917,230890196,264536268,2024-01-06
15343,3,9111,2024-01-06T00:45:58Z,NA,5042,274704284,376778080,2024-01-06
15351,3,8719,2024-01-06T01:48:52Z,NA,1268,105599045,136015456,2024-01-06
15355,3,8350,2024-01-06T02:02:49Z,NA,431,16778136,20080319,2024-01-06
15347,3,7959,2024-01-06T01:07:15Z,NA,3765,134204929,181280392,2024-01-06
15336,3,9566,2024-01-06T00:12:48Z,NA,7032,37848780,48388197,2024-01-06
15333,3,7500,2024-01-06T00:06:09Z,NA,7431,302129331,445115563,2024-01-06
15337,3,4843,2024-01-06T00:17:13Z,NA,6767,979724302,2571494082,2024-01-06
15349,3,4487,2024-01-06T01:13:45Z,NA,3375,160591113,237259466,2024-01-06
15345,3,6648,2024-01-06T00:59:40Z,NA,4220,122914549,130850667,2024-01-06
15332,3,7451,2024-01-06T00:08:06Z,NA,7914,35304460,40415063,2024-01-06
15346,3,5424,2024-01-06T01:04:47Z,NA,4513,183436540,219536647,2024-01-06
15334,3,8143,2024-01-06T00:13:16Z,NA,7604,115600922,117284948,2024-01-06
15338,3,7795,2024-01-06T00:27:29Z,NA,6751,41541502,43888705,2024-01-06
15339,3,5570,2024-01-06T00:25:17Z,NA,6883,111474137,146559583,2024-01-06
15353,3,7221,2024-01-06T02:02:08Z,NA,1072,9888776,10241529,2024-01-06
15344,3,6448,2024-01-06T00:50:43Z,NA,5357,63224016,77678884,2024-01-06
15356,3,9403,2024-01-06T02:12:34Z,NA,446,6059918,8357812,2024-01-06
15340,3,8638,2024-01-06T00:26:33Z,NA,6807,137637589,172639003,2024-01-06
15341,3,6832,2024-01-06T00:42:42Z,NA,5838,241257640,263366653,2024-01-06
15350,3,9316,2024-01-06T01:45:36Z,NA,2064,52923257,67009843,2024-01-06
15342,3,9428,2024-01-06T00:45:54Z,NA,5646,233744932,325919306,2024-01-06
15357,3,4941,2024-01-06T02:12:17Z,NA,463,574956,805106,2024-01-06
15354,3,7641,2024-01-06T02:06:22Z,NA,818,7777469,7992585,2024-01-06
15352,3,3904,2024-01-06T01:50:30Z,NA,1770,373243913,926423113,2024-01-06
15348,3,4723,2024-01-06T01:18:00Z,NA,3720,14038769,19072911,2024-01-06
15335,3,5632,2024-01-06T00:14:43Z,NA,7517,169177450,237635156,2024-01-06
15343,3,9111,2024-01-06T00:45:58Z,NA,5642,297680556,341527508,2024-01-06
15351,3,8719,2024-01-06T01:48:52Z,NA,1868,127308499,178924159,2024-01-06
15355,3,8350,2024-01-06T02:02:49Z,NA,1031,42091888,56493057,2024-01-06
15347,3,7959,2024-01-06T01:07:15Z,NA,4365,159712105,203272324,2024-01-06
15336,3,9566,2024-01-06T00:12:48Z,NA,7632,65852584,78205906,2024-01-06
15333,3,7500,2024-01-06T00:06:09Z,NA,8031,418922108,546478814,2024-01-06
15337,3,4843,2024-01-06T00:17:13Z,NA,7367,1475536155,2766857770,2024-01-06
15349,3,4487,2024-01-06T01:13:45Z,NA,3975,219570691,285564074,2024-01-06
15345,3,6648,2024-01-06T00:59:40Z,NA,4820,131809042,165859051,2024-01-06
15358,3,8998,2024-01-06T02:24:13Z,NA,347,11670351,17184346,2024-01-06
15332,3,7451,2024-01-06T00:08:06Z,NA,8514,57408657,81831537,2024-01-06
15346,3,5424,2024-01-06T01:04:47Z,NA,5113,184061460,273563186,2024-01-06
15334,3,8143,2024-01-06T00:13:16Z,NA,8204,80374791,89344471,2024-01-06
15338,3,7795,2024-01-06T00:27:29Z,NA,7351,44896991,49845231,2024-01-06
15339,3,5570,2024-01-06T00:25:17Z,NA,7483,113202700,142747567,2024-01-06
15353,3,7221,2024-01-06T02:02:08Z,NA,1672,9079022,9967311,2024-01-06
15344,3,6448,2024-01-06T00:50:43Z,NA,5957,50368336,54296171,2024-01-06
15356,3,9403,2024-01-06T02:12:34Z,NA,1046,11177829,15495822,2024-01-06
15340,3,8638,2024-01-06T00:26:33Z,NA,7407,162612765,182797264,2024-01-06
15341,3,6832,2024-01-06T00:42:42Z,NA,6438,226316901,258865348,2024-01-06
15350,3,9316,2024-01-06T01:45:36Z,NA,2664,79108921,79409762,2024-01-06
15342,3,9428,2024-01-06T00:45:54Z,NA,6246,270965541,355757970,2024-01-06
15357,3,4941,2024-01-06T02:12:17Z,NA,1063,1277306,1521768,2024-01-06
15354,3,7641,2024-01-06T02:06:22Z,NA,1418,26012229,32522906,2024-01-06
15352,3,3904,2024-01-06T01:50:30Z,NA,2370,584874836,1474765825,2024-01-06
15348,3,4723,2024-01-06T01:18:00Z,NA,4320,28195020,41024336,2024-01-06
15335,3,5632,2024-01-06T00:14:43Z,NA,8117,268602219,305917369,2024-01-06
15343,3,9111,2024-01-06T00:45:58Z,NA,6242,314973284,362281881,2024-01-06
15351,3,8719,2024-01-06T01:48:52Z,NA,2468,182163381,252854937,2024-01-06
15355,3,8350,2024-01-06T02:02:49Z,NA,1631,61289784,67387516,2024-01-06
15347,3,7959,2024-01-06T01:07:15Z,NA,4965,182760335,247972327,2024-01-06
15336,3,9566,2024-01-06T00:12:48Z,NA,8232,49273513,73867216,2024-01-06
15333,3,7500,2024-01-06T00:06:09Z,NA,8631,484159316,721351839,2024-01-06
15337,3,4843,2024-01-06T00:17:13Z,NA,7967,1385246393,2657217388,2024-01-06
15359,3,5902,2024-01-06T02:25:47Z,NA,253,12583787,14362292,2024-01-06
15349,3,4487,2024-01-06T01:13:45Z,NA,4575,243936045,356079173,2024-01-06
15345,3,6648,2024-01-06T00:59:40Z,NA,5420,240618727,269962054,2024-01-06
15358,3,8998,2024-01-06T02:24:13Z,NA,947,33796953,43190836,2024-01-06
15332,3,7451,2024-01-06T00:08:06Z,NA,9114,44035508,47225659,2024-01-06
15346,3,5424,2024-01-06T01:04:47Z,NA,5713,244662034,322073180,2024-01-06
15334,3,8143,2024-01-06T00:13:16Z,NA,8804,66891521,88639245,2024-01-06
15338,3,7795,2024-01-06T00:27:29Z,NA,7951,24868824,34755798,2024-01-06
15339,3,5570,2024-01-06T00:25:17Z,NA,8083,166482635,219466024,2024-01-06
15353,3,7221,2024-01-06T02:02:08Z,NA,2272,65162230,71543594,2024-01-06
15344,3,6448,2024-01-06T00:50:43Z,NA,6557,51097145,72666599,2024-01-06
15356,3,9403,2024-01-06T02:12:34Z,NA,1646,24718645,35943780,2024-01-06
15360,3,8271,2024-01-06T02:34:25Z,NA,335,1946766,2271829,2024-01-06
15340,3,8638,2024-01-06T00:26:33Z,NA,8007,135495563,167126120,2024-01-06
15341,3,6832,2024-01-06T00:42:42Z,NA,7038,205007420,295980634,2024-01-06
15350,3,9316,2024-01-06T01:45:36Z,NA,3264,67815356,92832635,2024-01-06
15342,3,9428,2024-01-06T00:45:54Z,NA,6846,329304479,338868470,2024-01-06
15357,3,4941,2024-01-06T02:12:17Z,NA,1663,10091214,10441157,2024-01-06
15354,3,7641,2024-01-06T02:06:22Z,NA,2018,33891543,46878737,2024-01-06
15361,3,6526,2024-01-06T02:35:46Z,NA,254,65745029,176720981,2024-01-06
15352,3,3904,2024-01-06T01:50:30Z,NA,2970,607994953,1735637200,2024-01-06
15348,3,4723,2024-01-06T01:18:00Z,NA,4920,25327444,32565063,2024-01-06
15335,3,5632,2024-01-06T00:14:43Z,NA,8717,198998491,224324053,2024-01-06
15343,3,9111,2024-01-06T00:45:58Z,NA,6842,278241197,402486182,2024-01-06
15351,3,8719,2024-01-06T01:48:52Z,NA,3068,243656816,275542877,2024-01-06
15355,3,8350,2024-01-06T02:02:49Z,NA,2231,102499143,107554711,2024-01-06
15347,3,7959,2024-01-06T01:07:15Z,NA,5565,215001086,263947598,2024-01-06
15336,3,9566,2024-01-06T00:12:48Z,NA,8832,107162185,123356436,2024-01-06
15333,3,7500,2024-01-06T00:06:09Z,NA,9231,465842386,673058484,2024-01-06
15337,3,4843,2024-01-06T00:17:13Z,NA,8567,1304408019,3222473773,2024-01-06
15359,3,5902,2024-01-06T02:25:47Z,NA,853,31314138,32915599,2024-01-06
15349,3,4487,2024-01-06T01:13:45Z,NA,5175,328946393,332885452,2024-01-06
15362,3,5151,2024-01-06T02:35:08Z,NA,292,76374228,211306319,2024-01-06
15345,3,6648,2024-01-06T00:59:40Z,NA,6020,202745089,301613985,2024-01-06
15358,3,8998,2024-01-06T02:24:13Z,NA,1547,56451097,57773307,2024-01-06
15332,3,7451,2024-01-06T00:08:06Z,NA,9714,38959355,47563952,2024-01-06
15346,3,5424,2024-01-06T01:04:47Z,NA,6313,274232805,350055151,2024-01-06
15334,3,8143,2024-01-06T00:13:16Z,NA,9404,160760091,187498593,2024-01-06
15338,3,7795,2024-01-06T00:27:29Z,NA,8551,59632855,65191717,2024-01-06
15339,3,5570,2024-01-06T00:25:17Z,NA,8683,132788681,196119506,2024-01-06
15353,3,7221,2024-01-06T02:02:08Z,NA,2872,37628810,47242756,2024-01-06
15344,3,6448,2024-01-06T00:50:43Z,NA,7157,49585381,67092972,2024-01-06
15356,3,9403,2024-01-06T02:12:34Z,NA,2246,3856374,5424175,2024-01-06
15360,3,8271,2024-01-06T02:34:25Z,NA,935,4214539,5809111,2024-01-06
15340,3,8638,2024-01-06T00:26:33Z,NA,8607,132225355,192834808,2024-01-06
15341,3,6832,2024-01-06T00:42:42Z,NA,7638,245443407,363340834,2024-01-06
15350,3,9316,2024-01-06T01:45:36Z,NA,3864,76089887,99786294,2024-01-06
15342,3,9428,2024-01-06T00:45:54Z,NA,7446,376545700,560848441,2024-01-06
15357,3,4941,2024-01-06T02:12:17Z,NA,2263,21121348,22154627,2024-01-06
15354,3,7641,2024-01-06T02:06:22Z,NA,2618,47683483,64624280,2024-01-06
15361,3,6526,2024-01-06T02:35:46Z,NA,854,330463165,644766380,2024-01-06
15352,3,3904,2024-01-06T01:50:30Z,NA,3570,1019077798,2149038833,2024-01-06
15348,3,4723,2024-01-06T01:18:00Z,NA,5520,95847817,121310467,2024-01-06
15335,3,5632,2024-01-06T00:14:43Z,NA,9317,218800285,262557476,2024-01-06
15343,3,9111,2024-01-06T00:45:58Z,NA,7442,355340042,416892986,2024-01-06
15351,3,8719,2024-01-06T01:48:52Z,NA,3668,311249641,361662516,2024-01-06
15355,3,8350,2024-01-06T02:02:49Z,NA,2831,123632465,176998603,2024-01-06
15347,3,7959,2024-01-06T01:07:15Z,NA,6165,229137474,310870507,2024-01-06
15336,3,9566,2024-01-06T00:12:48Z,NA,9432,109262303,150008331,2024-01-06
15333,3,7500,2024-01-06T00:06:09Z,NA,9831,436298207,476972005,2024-01-06
15337,3,4843,2024-01-06T00:17:13Z,NA,9167,1430874103,4235601484,2024-01-06
15359,3,5902,2024-01-06T02:25:47Z,NA,1453,63491005,65679061,2024-01-06
15349,3,4487,2024-01-06T01:13:45Z,NA,5775,308448879,411048350,2024-01-06
15363,3,4586,2024-01-06T02:43:41Z,NA,379,7110999,9716095,2024-01-06
15362,3,5151,2024-01-06T02:35:08Z,NA,892,229053224,585480849,2024-01-06
15345,3,6648,2024-01-06T00:59:40Z,NA,6620,345309798,354186615,2024-01-06
15358,3,8998,2024-01-06T02:24:13Z,NA,2147,85918821,111031672,2024-01-06
15332,3,7451,2024-01-06T00:08:06Z,NA,10314,76825858,95875810,2024-01-06
15346,3,5424,2024-01-06T01:04:47Z,NA,6913,306294766,391954030,2024-01-06
15334,3,8143,2024-01-06T00:13:16Z,NA,10004,124600819,155149022,2024-01-06
15338,3,7795,2024-01-06T00:27:29Z,NA,9151,47417528,54657470,2024-01-06
15339,3,5570,2024-01-06T00:25:17Z,NA,9283,299898426,382064535,2024-01-06
15353,3,7221,2024-01-06T02:02:08Z,NA,3472,14187254,21207415,2024-01-06
15344,3,6448,2024-01-06T00:50:43Z,NA,7757,57550565,64641449,2024-01-06
15356,3,9403,2024-01-06T02:12:34Z,NA,2846,10780475,15105083,2024-01-06
15360,3,8271,2024-01-06T02:34:25Z,NA,1535,21066831,22608377,2024-01-06
15340,3,8638,2024-01-06T00:26:33Z,NA,9207,113394556,145328174,2024-01-06
15341,3,6832,2024-01-06T00:42:42Z,NA,8238,240801159,261556379,2024-01-06
15350,3,9316,2024-01-06T01:45:36Z,NA,4464,76654172,84803390,2024-01-06
