IdSession,IdPSX,IdSubscriber,StartSession,EndSession,Duartion,UpTx,DownTx,date
14838,3,3970,2024-01-04T01:02:05Z,NA,2275,23647077,25597435,2024-01-04
14830,3,8454,2024-01-04T00:43:34Z,NA,3386,157508508,164627689,2024-01-04
14831,3,8923,2024-01-04T00:47:42Z,NA,3138,21710493,27199923,2024-01-04
14829,3,8616,2024-01-04T00:30:09Z,NA,4191,289307533,292836401,2024-01-04
14827,3,6848,2024-01-04T00:13:57Z,NA,5163,168273662,181611438,2024-01-04
14847,3,7247,2024-01-04T01:33:06Z,NA,414,40077290,44913442,2024-01-04
14836,3,8355,2024-01-04T00:50:46Z,NA,2954,11715715,13051076,2024-01-04
14841,3,6137,2024-01-04T01:13:23Z,NA,1597,141325422,172694217,2024-01-04
14824,3,6457,2024-01-04T00:05:06Z,NA,5694,63398661,74526251,2024-01-04
14828,3,7963,2024-01-04T00:25:02Z,NA,4498,7710442,9024311,2024-01-04
14832,3,4395,2024-01-04T00:46:03Z,NA,3237,3216581,3367501,2024-01-04
14843,3,5814,2024-01-04T01:23:13Z,NA,1007,61631687,71112585,2024-01-04
14844,3,4705,2024-01-04T01:20:10Z,NA,1190,70330271,75089773,2024-01-04
14825,3,5052,2024-01-04T00:01:25Z,NA,5915,89101863,128563021,2024-01-04
14845,3,5925,2024-01-04T01:39:47Z,NA,613,5715443,6468547,2024-01-04
14833,3,8722,2024-01-04T00:58:44Z,NA,3076,819975022,1653428967,2024-01-04
14848,3,6389,2024-01-04T01:43:06Z,NA,414,176826345,488727661,2024-01-04
14839,3,7413,2024-01-04T01:11:04Z,NA,2336,567642890,1221259412,2024-01-04
14846,3,9588,2024-01-04T01:32:01Z,NA,1079,23466042,24954444,2024-01-04
14849,3,7145,2024-01-04T01:47:16Z,NA,164,1189901,1470200,2024-01-04
14826,3,6213,2024-01-04T00:11:45Z,NA,5895,107153445,111697885,2024-01-04
14842,3,9919,2024-01-04T01:22:41Z,NA,1639,146297681,172493363,2024-01-04
14834,3,5856,2024-01-04T00:52:58Z,NA,3422,55616051,80384798,2024-01-04
14837,3,7842,2024-01-04T01:00:19Z,NA,2981,70541358,73850722,2024-01-04
14823,3,6162,2024-01-04T00:01:47Z,NA,6493,114151501,167208918,2024-01-04
14840,3,6962,2024-01-04T01:15:25Z,NA,2075,21118916,25738819,2024-01-04
14835,3,4250,2024-01-04T00:59:32Z,NA,3028,44266966,47502487,2024-01-04
14838,3,3970,2024-01-04T01:02:05Z,NA,2875,16965424,23552432,2024-01-04
14830,3,8454,2024-01-04T00:43:34Z,NA,3986,131431660,181971096,2024-01-04
14831,3,8923,2024-01-04T00:47:42Z,NA,3738,31536394,32933969,2024-01-04
14829,3,8616,2024-01-04T00:30:09Z,NA,4791,339083891,369263188,2024-01-04
14827,3,6848,2024-01-04T00:13:57Z,NA,5763,158712109,211831711,2024-01-04
14847,3,7247,2024-01-04T01:33:06Z,NA,1014,91516603,98792425,2024-01-04
14836,3,8355,2024-01-04T00:50:46Z,NA,3554,10704675,12279086,2024-01-04
14841,3,6137,2024-01-04T01:13:23Z,NA,2197,222613002,247027654,2024-01-04
14824,3,6457,2024-01-04T00:05:06Z,NA,6294,98798271,118561527,2024-01-04
14828,3,7963,2024-01-04T00:25:02Z,NA,5098,82192284,106230492,2024-01-04
14832,3,4395,2024-01-04T00:46:03Z,NA,3837,24600867,33499895,2024-01-04
14843,3,5814,2024-01-04T01:23:13Z,NA,1607,90217161,115256383,2024-01-04
14844,3,4705,2024-01-04T01:20:10Z,NA,1790,98929661,115587794,2024-01-04
14825,3,5052,2024-01-04T00:01:25Z,NA,6515,129568952,135805404,2024-01-04
14850,3,6648,2024-01-04T01:48:32Z,NA,88,1953274,2603588,2024-01-04
14845,3,5925,2024-01-04T01:39:47Z,NA,1213,16920036,24396109,2024-01-04
14833,3,8722,2024-01-04T00:58:44Z,NA,3676,964941220,1928745295,2024-01-04
14848,3,6389,2024-01-04T01:43:06Z,NA,1014,589487787,1213793431,2024-01-04
14839,3,7413,2024-01-04T01:11:04Z,NA,2936,698821251,1519767427,2024-01-04
14846,3,9588,2024-01-04T01:32:01Z,NA,1679,20171521,25742805,2024-01-04
14849,3,7145,2024-01-04T01:47:16Z,NA,764,6157274,7676507,2024-01-04
14826,3,6213,2024-01-04T00:11:45Z,NA,6495,76569946,94827484,2024-01-04
14842,3,9919,2024-01-04T01:22:41Z,NA,2239,207242688,229709057,2024-01-04
14834,3,5856,2024-01-04T00:52:58Z,NA,4022,84450585,120867770,2024-01-04
14837,3,7842,2024-01-04T01:00:19Z,NA,3581,82183462,106764014,2024-01-04
14823,3,6162,2024-01-04T00:01:47Z,NA,7093,88800259,101091754,2024-01-04
14840,3,6962,2024-01-04T01:15:25Z,NA,2675,41059937,60119782,2024-01-04
14835,3,4250,2024-01-04T00:59:32Z,NA,3628,40234179,59506531,2024-01-04
14838,3,3970,2024-01-04T01:02:05Z,NA,3475,24339009,30613637,2024-01-04
14830,3,8454,2024-01-04T00:43:34Z,NA,4586,170741585,240873798,2024-01-04
14831,3,8923,2024-01-04T00:47:42Z,NA,4338,23081714,30304296,2024-01-04
14829,3,8616,2024-01-04T00:30:09Z,NA,5391,299162344,433943545,2024-01-04
14827,3,6848,2024-01-04T00:13:57Z,NA,6363,254567555,321867379,2024-01-04
14847,3,7247,2024-01-04T01:33:06Z,NA,1614,131395857,191773878,2024-01-04
14851,3,6498,2024-01-04T01:59:50Z,NA,10,65755,70915,2024-01-04
14836,3,8355,2024-01-04T00:50:46Z,NA,4154,3770295,5041598,2024-01-04
14841,3,6137,2024-01-04T01:13:23Z,NA,2797,253982570,296182660,2024-01-04
14824,3,6457,2024-01-04T00:05:06Z,NA,6894,148799325,181973737,2024-01-04
14828,3,7963,2024-01-04T00:25:02Z,NA,5698,66235170,76906574,2024-01-04
14832,3,4395,2024-01-04T00:46:03Z,NA,4437,24853923,32065119,2024-01-04
14843,3,5814,2024-01-04T01:23:13Z,NA,2207,124101922,144985228,2024-01-04
14844,3,4705,2024-01-04T01:20:10Z,NA,2390,132169677,169564250,2024-01-04
14825,3,5052,2024-01-04T00:01:25Z,NA,7115,171166440,190267110,2024-01-04
14850,3,6648,2024-01-04T01:48:32Z,NA,688,11505307,16401175,2024-01-04
14845,3,5925,2024-01-04T01:39:47Z,NA,1813,22338491,25462618,2024-01-04
14833,3,8722,2024-01-04T00:58:44Z,NA,4276,882648181,2436711893,2024-01-04
14848,3,6389,2024-01-04T01:43:06Z,NA,1614,684742198,1363683872,2024-01-04
14839,3,7413,2024-01-04T01:11:04Z,NA,3536,695363175,2050493414,2024-01-04
14846,3,9588,2024-01-04T01:32:01Z,NA,2279,33662682,37072751,2024-01-04
14849,3,7145,2024-01-04T01:47:16Z,NA,1364,19659233,25714533,2024-01-04
14826,3,6213,2024-01-04T00:11:45Z,NA,7095,95430419,106999808,2024-01-04
14842,3,9919,2024-01-04T01:22:41Z,NA,2839,219508753,288875571,2024-01-04
14834,3,5856,2024-01-04T00:52:58Z,NA,4622,156550835,171546279,2024-01-04
14837,3,7842,2024-01-04T01:00:19Z,NA,4181,62841203,85278619,2024-01-04
14823,3,6162,2024-01-04T00:01:47Z,NA,7693,148229429,151266596,2024-01-04
14852,3,8162,2024-01-04T02:06:24Z,NA,216,812233,1211868,2024-01-04
14853,3,9403,2024-01-04T02:08:48Z,NA,72,26044,34178,2024-01-04
14840,3,6962,2024-01-04T01:15:25Z,NA,3275,26133138,31853606,2024-01-04
14835,3,4250,2024-01-04T00:59:32Z,NA,4228,81963494,108434628,2024-01-04
14838,3,3970,2024-01-04T01:02:05Z,NA,4075,54704959,55395841,2024-01-04
14830,3,8454,2024-01-04T00:43:34Z,NA,5186,182600395,241225481,2024-01-04
14831,3,8923,2024-01-04T00:47:42Z,NA,4938,10720868,14157930,2024-01-04
14829,3,8616,2024-01-04T00:30:09Z,NA,5991,431690262,502732191,2024-01-04
14827,3,6848,2024-01-04T00:13:57Z,NA,6963,201204454,220621049,2024-01-04
14847,3,7247,2024-01-04T01:33:06Z,NA,2214,174708121,245140898,2024-01-04
14854,3,8170,2024-01-04T02:06:27Z,NA,213,1241466,1766631,2024-01-04
14851,3,6498,2024-01-04T01:59:50Z,NA,610,3998658,5074553,2024-01-04
14836,3,8355,2024-01-04T00:50:46Z,NA,4754,31997761,38183150,2024-01-04
14855,3,7959,2024-01-04T02:08:50Z,NA,70,1778936,2227402,2024-01-04
14841,3,6137,2024-01-04T01:13:23Z,NA,3397,272517440,396577851,2024-01-04
14824,3,6457,2024-01-04T00:05:06Z,NA,7494,166069279,248435597,2024-01-04
14828,3,7963,2024-01-04T00:25:02Z,NA,6298,61176816,62119526,2024-01-04
14832,3,4395,2024-01-04T00:46:03Z,NA,5037,28990621,32090313,2024-01-04
14843,3,5814,2024-01-04T01:23:13Z,NA,2807,151987117,179181542,2024-01-04
14844,3,4705,2024-01-04T01:20:10Z,NA,2990,159758525,239224507,2024-01-04
14825,3,5052,2024-01-04T00:01:25Z,NA,7715,154682018,218666371,2024-01-04
14850,3,6648,2024-01-04T01:48:32Z,NA,1288,16311798,24368154,2024-01-04
14845,3,5925,2024-01-04T01:39:47Z,NA,2413,41341788,41860327,2024-01-04
14833,3,8722,2024-01-04T00:58:44Z,NA,4876,1332253596,2477516074,2024-01-04
14848,3,6389,2024-01-04T01:43:06Z,NA,2214,966190813,2165417492,2024-01-04
14839,3,7413,2024-01-04T01:11:04Z,NA,4136,1126176506,2197902422,2024-01-04
14846,3,9588,2024-01-04T01:32:01Z,NA,2879,50846357,55457286,2024-01-04
14856,3,8862,2024-01-04T02:17:41Z,NA,139,4706059,5768517,2024-01-04
14849,3,7145,2024-01-04T01:47:16Z,NA,1964,30523657,33146470,2024-01-04
14826,3,6213,2024-01-04T00:11:45Z,NA,7695,144662616,216196381,2024-01-04
14842,3,9919,2024-01-04T01:22:41Z,NA,3439,299767888,405976433,2024-01-04
14834,3,5856,2024-01-04T00:52:58Z,NA,5222,117490075,130221884,2024-01-04
14837,3,7842,2024-01-04T01:00:19Z,NA,4781,82709667,82787517,2024-01-04
14823,3,6162,2024-01-04T00:01:47Z,NA,8293,65300789,90527175,2024-01-04
14852,3,8162,2024-01-04T02:06:24Z,NA,816,793549,818214,2024-01-04
14853,3,9403,2024-01-04T02:08:48Z,NA,672,5416322,5450706,2024-01-04
14840,3,6962,2024-01-04T01:15:25Z,NA,3875,46224754,67572970,2024-01-04
14835,3,4250,2024-01-04T00:59:32Z,NA,4828,94399751,112617947,2024-01-04
14838,3,3970,2024-01-04T01:02:05Z,NA,4675,32766161,42836257,2024-01-04
14830,3,8454,2024-01-04T00:43:34Z,NA,5786,242336634,247332007,2024-01-04
14831,3,8923,2024-01-04T00:47:42Z,NA,5538,32091170,46339292,2024-01-04
14829,3,8616,2024-01-04T00:30:09Z,NA,6591,421702678,427080304,2024-01-04
14827,3,6848,2024-01-04T00:13:57Z,NA,7563,243975134,251756923,2024-01-04
14847,3,7247,2024-01-04T01:33:06Z,NA,2814,246488427,314743979,2024-01-04
14854,3,8170,2024-01-04T02:06:27Z,NA,813,3763024,4061601,2024-01-04
14851,3,6498,2024-01-04T01:59:50Z,NA,1210,8703108,10717781,2024-01-04
14836,3,8355,2024-01-04T00:50:46Z,NA,5354,19159980,28157379,2024-01-04
14855,3,7959,2024-01-04T02:08:50Z,NA,670,14086867,15770935,2024-01-04
14841,3,6137,2024-01-04T01:13:23Z,NA,3997,349313332,464428162,2024-01-04
14824,3,6457,2024-01-04T00:05:06Z,NA,8094,212398565,239296946,2024-01-04
14828,3,7963,2024-01-04T00:25:02Z,NA,6898,30255481,37563324,2024-01-04
14832,3,4395,2024-01-04T00:46:03Z,NA,5637,45308362,46010646,2024-01-04
14843,3,5814,2024-01-04T01:23:13Z,NA,3407,191457069,199646368,2024-01-04
14844,3,4705,2024-01-04T01:20:10Z,NA,3590,177581616,264000193,2024-01-04
14825,3,5052,2024-01-04T00:01:25Z,NA,8315,189577951,242839819,2024-01-04
14850,3,6648,2024-01-04T01:48:32Z,NA,1888,22637590,32650463,2024-01-04
14845,3,5925,2024-01-04T01:39:47Z,NA,3013,47320794,61593259,2024-01-04
14833,3,8722,2024-01-04T00:58:44Z,NA,5476,1454669836,2778128928,2024-01-04
14848,3,6389,2024-01-04T01:43:06Z,NA,2814,2041350914,4398100433,2024-01-04
14839,3,7413,2024-01-04T01:11:04Z,NA,4736,1240109059,2435710321,2024-01-04
14846,3,9588,2024-01-04T01:32:01Z,NA,3479,48599711,50551000,2024-01-04
14856,3,8862,2024-01-04T02:17:41Z,NA,739,28717753,31529126,2024-01-04
14849,3,7145,2024-01-04T01:47:16Z,NA,2564,21675454,25425658,2024-01-04
14826,3,6213,2024-01-04T00:11:45Z,NA,8295,146195779,191279329,2024-01-04
14842,3,9919,2024-01-04T01:22:41Z,NA,4039,408207686,416297125,2024-01-04
14834,3,5856,2024-01-04T00:52:58Z,NA,5822,107664980,149918154,2024-01-04
14837,3,7842,2024-01-04T01:00:19Z,NA,5381,140864829,192021165,2024-01-04
14823,3,6162,2024-01-04T00:01:47Z,NA,8893,81295148,110618060,2024-01-04
14852,3,8162,2024-01-04T02:06:24Z,NA,1416,2310718,2759306,2024-01-04
14853,3,9403,2024-01-04T02:08:48Z,NA,1272,13877017,16909436,2024-01-04
14840,3,6962,2024-01-04T01:15:25Z,NA,4475,40676170,54857855,2024-01-04
14835,3,4250,2024-01-04T00:59:32Z,NA,5428,88639413,94676222,2024-01-04
14838,3,3970,2024-01-04T01:02:05Z,NA,5275,53741920,66392495,2024-01-04
14830,3,8454,2024-01-04T00:43:34Z,NA,6386,226006760,338427032,2024-01-04
14831,3,8923,2024-01-04T00:47:42Z,NA,6138,75101966,110508935,2024-01-04
14829,3,8616,2024-01-04T00:30:09Z,NA,7191,551902374,770779769,2024-01-04
14827,3,6848,2024-01-04T00:13:57Z,NA,8163,254486257,273608917,2024-01-04
14847,3,7247,2024-01-04T01:33:06Z,NA,3414,257393027,357991053,2024-01-04
14854,3,8170,2024-01-04T02:06:27Z,NA,1413,39866843,42118332,2024-01-04
14851,3,6498,2024-01-04T01:59:50Z,NA,1810,57089506,81267552,2024-01-04
14836,3,8355,2024-01-04T00:50:46Z,NA,5954,24755203,28471101,2024-01-04
14855,3,7959,2024-01-04T02:08:50Z,NA,1270,19477521,19803992,2024-01-04
14841,3,6137,2024-01-04T01:13:23Z,NA,4597,398231274,567514105,2024-01-04
14824,3,6457,2024-01-04T00:05:06Z,NA,8694,213064032,247370499,2024-01-04
14828,3,7963,2024-01-04T00:25:02Z,NA,7498,78852692,91652437,2024-01-04
14832,3,4395,2024-01-04T00:46:03Z,NA,6237,14848990,18013229,2024-01-04
14843,3,5814,2024-01-04T01:23:13Z,NA,4007,229190617,236789300,2024-01-04
14844,3,4705,2024-01-04T01:20:10Z,NA,4190,248009732,257605622,2024-01-04
14825,3,5052,2024-01-04T00:01:25Z,NA,8915,193387439,214081878,2024-01-04
14850,3,6648,2024-01-04T01:48:32Z,NA,2488,46517617,52335638,2024-01-04
14845,3,5925,2024-01-04T01:39:47Z,NA,3613,48154276,63747544,2024-01-04
14833,3,8722,2024-01-04T00:58:44Z,NA,6076,1641030903,3605962362,2024-01-04
14848,3,6389,2024-01-04T01:43:06Z,NA,3414,1861158388,3614698575,2024-01-04
14839,3,7413,2024-01-04T01:11:04Z,NA,5336,1337370638,3535226744,2024-01-04
14846,3,9588,2024-01-04T01:32:01Z,NA,4079,67590936,83514256,2024-01-04
14856,3,8862,2024-01-04T02:17:41Z,NA,1339,48924507,67011087,2024-01-04
14849,3,7145,2024-01-04T01:47:16Z,NA,3164,24069386,27531958,2024-01-04
14826,3,6213,2024-01-04T00:11:45Z,NA,8895,155836213,191582901,2024-01-04
14842,3,9919,2024-01-04T01:22:41Z,NA,4639,397055873,408399584,2024-01-04
14834,3,5856,2024-01-04T00:52:58Z,NA,6422,122978912,160186032,2024-01-04
14837,3,7842,2024-01-04T01:00:19Z,NA,5981,158778408,208437328,2024-01-04
14823,3,6162,2024-01-04T00:01:47Z,NA,9493,397363227,448174110,2024-01-04
14857,3,4008,2024-01-04T02:36:21Z,NA,219,14012538,17292956,2024-01-04
14852,3,8162,2024-01-04T02:06:24Z,NA,2016,3887405,4670576,2024-01-04
14853,3,9403,2024-01-04T02:08:48Z,NA,1872,8104254,10301702,2024-01-04
14840,3,6962,2024-01-04T01:15:25Z,NA,5075,79430844,104182486,2024-01-04
14835,3,4250,2024-01-04T00:59:32Z,NA,6028,99438910,108970966,2024-01-04
14838,3,3970,2024-01-04T01:02:05Z,NA,5875,47160137,60829900,2024-01-04
14830,3,8454,2024-01-04T00:43:34Z,NA,6986,276717833,288289802,2024-01-04
14831,3,8923,2024-01-04T00:47:42Z,NA,6738,23218245,30887438,2024-01-04
14829,3,8616,2024-01-04T00:30:09Z,NA,7791,508811581,660889128,2024-01-04
14827,3,6848,2024-01-04T00:13:57Z,NA,8763,299343132,306697911,2024-01-04
14847,3,7247,2024-01-04T01:33:06Z,NA,4014,341555880,427573495,2024-01-04
14854,3,8170,2024-01-04T02:06:27Z,NA,2013,57992332,62757863,2024-01-04
14851,3,6498,2024-01-04T01:59:50Z,NA,2410,14401830,18071538,2024-01-04
14836,3,8355,2024-01-04T00:50:46Z,NA,6554,45312859,67197482,2024-01-04
14855,3,7959,2024-01-04T02:08:50Z,NA,1870,31589787,32511298,2024-01-04
14841,3,6137,2024-01-04T01:13:23Z,NA,5197,542267341,724430347,2024-01-04
14824,3,6457,2024-01-04T00:05:06Z,NA,9294,210913355,241443524,2024-01-04
14828,3,7963,2024-01-04T00:25:02Z,NA,8098,88196130,98322554,2024-01-04
14832,3,4395,2024-01-04T00:46:03Z,NA,6837,8164628,9118221,2024-01-04
14843,3,5814,2024-01-04T01:23:13Z,NA,4607,224821597,332307665,2024-01-04
