IdSession,IdPSX,IdSubscriber,StartSession,EndSession,Duartion,UpTx,DownTx,date
14095,3,4080,2024-01-01T00:44:28Z,NA,2132,146380794,194511142,2024-01-01
14101,3,8211,2024-01-01T01:19:23Z,NA,37,287003,357491,2024-01-01
14094,3,6371,2024-01-01T00:34:16Z,NA,2744,6055636,8197272,2024-01-01
14098,3,7726,2024-01-01T01:01:48Z,NA,1092,32113031,43219283,2024-01-01
14099,3,7430,2024-01-01T01:04:27Z,NA,933,49877615,62414473,2024-01-01
14100,3,6232,2024-01-01T01:12:56Z,NA,1024,23470406,28734686,2024-01-01
14090,3,8417,2024-01-01T00:22:15Z,NA,4065,300280626,360997856,2024-01-01
14096,3,6269,2024-01-01T00:50:16Z,NA,2384,533669586,1302920717,2024-01-01
14091,3,9023,2024-01-01T00:32:26Z,NA,3454,91088626,101096069,2024-01-01
14092,3,9311,2024-01-01T00:35:26Z,NA,3274,77090717,82472798,2024-01-01
14093,3,4968,2024-01-01T00:38:48Z,NA,3072,65307782,77447340,2024-01-01
14097,3,8555,2024-01-01T01:06:29Z,NA,1411,9338295,10192770,2024-01-01
14102,3,6245,2024-01-01T01:29:46Z,NA,14,52561,54611,2024-01-01
14103,3,8719,2024-01-01T01:26:14Z,NA,226,24312927,25710217,2024-01-01
14095,3,4080,2024-01-01T00:44:28Z,NA,2732,203455021,243304018,2024-01-01
14101,3,8211,2024-01-01T01:19:23Z,NA,637,6705657,9806379,2024-01-01
14094,3,6371,2024-01-01T00:34:16Z,NA,3344,6528213,8672779,2024-01-01
14104,3,4076,2024-01-01T01:25:27Z,NA,273,5426748,6354838,2024-01-01
14098,3,7726,2024-01-01T01:01:48Z,NA,1692,65093436,90807250,2024-01-01
14099,3,7430,2024-01-01T01:04:27Z,NA,1533,74192002,89818023,2024-01-01
14100,3,6232,2024-01-01T01:12:56Z,NA,1624,42988515,43521180,2024-01-01
14105,3,7451,2024-01-01T01:32:51Z,NA,429,3441959,4569939,2024-01-01
14106,3,9365,2024-01-01T01:33:01Z,NA,419,1088429,1450424,2024-01-01
14090,3,8417,2024-01-01T00:22:15Z,NA,4665,277897490,385412747,2024-01-01
14096,3,6269,2024-01-01T00:50:16Z,NA,2984,804834667,1548504939,2024-01-01
14091,3,9023,2024-01-01T00:32:26Z,NA,4054,97608612,111220075,2024-01-01
14092,3,9311,2024-01-01T00:35:26Z,NA,3874,77630272,108784947,2024-01-01
14093,3,4968,2024-01-01T00:38:48Z,NA,3672,73415110,94740991,2024-01-01
14097,3,8555,2024-01-01T01:06:29Z,NA,2011,16882222,19901214,2024-01-01
14102,3,6245,2024-01-01T01:29:46Z,NA,614,5014448,6408934,2024-01-01
14103,3,8719,2024-01-01T01:26:14Z,NA,826,65696585,92728290,2024-01-01
14095,3,4080,2024-01-01T00:44:28Z,NA,3332,247213873,363552023,2024-01-01
14101,3,8211,2024-01-01T01:19:23Z,NA,1237,79423826,80622371,2024-01-01
14094,3,6371,2024-01-01T00:34:16Z,NA,3944,2874087,4199860,2024-01-01
14104,3,4076,2024-01-01T01:25:27Z,NA,873,25680014,35853638,2024-01-01
14098,3,7726,2024-01-01T01:01:48Z,NA,2292,70948608,105620442,2024-01-01
14099,3,7430,2024-01-01T01:04:27Z,NA,2133,105952770,147716870,2024-01-01
14100,3,6232,2024-01-01T01:12:56Z,NA,2224,60681561,63968589,2024-01-01
14105,3,7451,2024-01-01T01:32:51Z,NA,1029,1894623,2454462,2024-01-01
14106,3,9365,2024-01-01T01:33:01Z,NA,1019,1573633,1581277,2024-01-01
14090,3,8417,2024-01-01T00:22:15Z,NA,5265,359404705,392401585,2024-01-01
14096,3,6269,2024-01-01T00:50:16Z,NA,3584,748286165,1949462939,2024-01-01
14091,3,9023,2024-01-01T00:32:26Z,NA,4654,157916059,188938874,2024-01-01
14092,3,9311,2024-01-01T00:35:26Z,NA,4474,88522793,97603788,2024-01-01
14093,3,4968,2024-01-01T00:38:48Z,NA,4272,102248335,114808196,2024-01-01
14097,3,8555,2024-01-01T01:06:29Z,NA,2611,16309257,22215139,2024-01-01
14102,3,6245,2024-01-01T01:29:46Z,NA,1214,8568722,8687603,2024-01-01
14103,3,8719,2024-01-01T01:26:14Z,NA,1426,124162137,129747820,2024-01-01
14095,3,4080,2024-01-01T00:44:28Z,NA,3932,267416563,338045425,2024-01-01
14101,3,8211,2024-01-01T01:19:23Z,NA,1837,16262292,19494897,2024-01-01
14094,3,6371,2024-01-01T00:34:16Z,NA,4544,8966546,12901669,2024-01-01
14104,3,4076,2024-01-01T01:25:27Z,NA,1473,24637673,33586664,2024-01-01
14107,3,7097,2024-01-01T01:40:27Z,NA,573,18908118,19138129,2024-01-01
14098,3,7726,2024-01-01T01:01:48Z,NA,2892,184183608,193310089,2024-01-01
14099,3,7430,2024-01-01T01:04:27Z,NA,2733,189086718,203844691,2024-01-01
14100,3,6232,2024-01-01T01:12:56Z,NA,2824,69009511,84899974,2024-01-01
14105,3,7451,2024-01-01T01:32:51Z,NA,1629,11342047,11601594,2024-01-01
14106,3,9365,2024-01-01T01:33:01Z,NA,1619,3483695,5155903,2024-01-01
14090,3,8417,2024-01-01T00:22:15Z,NA,5865,442584367,481120489,2024-01-01
14096,3,6269,2024-01-01T00:50:16Z,NA,4184,1367633856,2778808319,2024-01-01
14091,3,9023,2024-01-01T00:32:26Z,NA,5254,154063634,221373495,2024-01-01
14092,3,9311,2024-01-01T00:35:26Z,NA,5074,141415009,196811080,2024-01-01
14093,3,4968,2024-01-01T00:38:48Z,NA,4872,125014133,166757432,2024-01-01
14097,3,8555,2024-01-01T01:06:29Z,NA,3211,95557024,121298631,2024-01-01
14102,3,6245,2024-01-01T01:29:46Z,NA,1814,3273075,3743397,2024-01-01
14103,3,8719,2024-01-01T01:26:14Z,NA,2026,211401520,219957213,2024-01-01
14095,3,4080,2024-01-01T00:44:28Z,NA,4532,299400926,443727783,2024-01-01
14101,3,8211,2024-01-01T01:19:23Z,NA,2437,91982308,121986753,2024-01-01
14094,3,6371,2024-01-01T00:34:16Z,NA,5144,3695345,4965816,2024-01-01
14104,3,4076,2024-01-01T01:25:27Z,NA,2073,37634248,38823111,2024-01-01
14107,3,7097,2024-01-01T01:40:27Z,NA,1173,31987658,47336584,2024-01-01
14098,3,7726,2024-01-01T01:01:48Z,NA,3492,184596530,275640324,2024-01-01
14099,3,7430,2024-01-01T01:04:27Z,NA,3333,225960313,226679268,2024-01-01
14100,3,6232,2024-01-01T01:12:56Z,NA,3424,86645963,88864253,2024-01-01
14105,3,7451,2024-01-01T01:32:51Z,NA,2229,1911879,2088915,2024-01-01
14106,3,9365,2024-01-01T01:33:01Z,NA,2219,2452985,2847527,2024-01-01
14090,3,8417,2024-01-01T00:22:15Z,NA,6465,460000210,649766326,2024-01-01
14096,3,6269,2024-01-01T00:50:16Z,NA,4784,1064936834,2857898871,2024-01-01
14108,3,8953,2024-01-01T02:00:11Z,NA,589,8625620,8685584,2024-01-01
14091,3,9023,2024-01-01T00:32:26Z,NA,5854,144735902,155933709,2024-01-01
14092,3,9311,2024-01-01T00:35:26Z,NA,5674,173116978,223032837,2024-01-01
14093,3,4968,2024-01-01T00:38:48Z,NA,5472,125646228,157963653,2024-01-01
14097,3,8555,2024-01-01T01:06:29Z,NA,3811,110774225,119565897,2024-01-01
14102,3,6245,2024-01-01T01:29:46Z,NA,2414,35432799,46279154,2024-01-01
14109,3,9831,2024-01-01T02:04:50Z,NA,310,33844306,34548640,2024-01-01
14103,3,8719,2024-01-01T01:26:14Z,NA,2626,243024418,314438467,2024-01-01
14095,3,4080,2024-01-01T00:44:28Z,NA,5132,345290226,367599467,2024-01-01
14101,3,8211,2024-01-01T01:19:23Z,NA,3037,69773541,95336668,2024-01-01
14094,3,6371,2024-01-01T00:34:16Z,NA,5744,10732815,12097377,2024-01-01
14104,3,4076,2024-01-01T01:25:27Z,NA,2673,81825624,86914177,2024-01-01
14107,3,7097,2024-01-01T01:40:27Z,NA,1773,47641138,53605132,2024-01-01
14098,3,7726,2024-01-01T01:01:48Z,NA,4092,194350266,223784412,2024-01-01
14099,3,7430,2024-01-01T01:04:27Z,NA,3933,214766518,296462140,2024-01-01
14100,3,6232,2024-01-01T01:12:56Z,NA,4024,97153168,133139990,2024-01-01
14105,3,7451,2024-01-01T01:32:51Z,NA,2829,1364454,1943144,2024-01-01
14110,3,9108,2024-01-01T02:16:52Z,NA,188,2106112,2433828,2024-01-01
14111,3,9040,2024-01-01T02:14:49Z,NA,311,801577,918524,2024-01-01
14106,3,9365,2024-01-01T01:33:01Z,NA,2819,19980692,27083524,2024-01-01
14090,3,8417,2024-01-01T00:22:15Z,NA,7065,422989015,588460367,2024-01-01
14096,3,6269,2024-01-01T00:50:16Z,NA,5384,1392217897,3096685661,2024-01-01
14108,3,8953,2024-01-01T02:00:11Z,NA,1189,20422410,24109512,2024-01-01
14091,3,9023,2024-01-01T00:32:26Z,NA,6454,178567151,201224931,2024-01-01
14092,3,9311,2024-01-01T00:35:26Z,NA,6274,198304955,201817020,2024-01-01
14093,3,4968,2024-01-01T00:38:48Z,NA,6072,156483827,192110840,2024-01-01
14097,3,8555,2024-01-01T01:06:29Z,NA,4411,51931664,58878083,2024-01-01
14102,3,6245,2024-01-01T01:29:46Z,NA,3014,3971243,4332837,2024-01-01
14109,3,9831,2024-01-01T02:04:50Z,NA,910,101629713,107994081,2024-01-01
14112,3,6989,2024-01-01T02:17:56Z,NA,124,297583,315520,2024-01-01
14103,3,8719,2024-01-01T01:26:14Z,NA,3226,366147171,370241277,2024-01-01
14095,3,4080,2024-01-01T00:44:28Z,NA,5732,407602200,552827370,2024-01-01
14101,3,8211,2024-01-01T01:19:23Z,NA,3637,125935118,178493525,2024-01-01
14094,3,6371,2024-01-01T00:34:16Z,NA,6344,4899629,5922014,2024-01-01
14104,3,4076,2024-01-01T01:25:27Z,NA,3273,56616469,69422836,2024-01-01
14107,3,7097,2024-01-01T01:40:27Z,NA,2373,54662441,71521265,2024-01-01
14098,3,7726,2024-01-01T01:01:48Z,NA,4692,196790285,292473377,2024-01-01
14099,3,7430,2024-01-01T01:04:27Z,NA,4533,250426782,320697493,2024-01-01
14100,3,6232,2024-01-01T01:12:56Z,NA,4624,107055970,145098831,2024-01-01
14105,3,7451,2024-01-01T01:32:51Z,NA,3429,788035,919720,2024-01-01
14110,3,9108,2024-01-01T02:16:52Z,NA,788,6427850,8467959,2024-01-01
14111,3,9040,2024-01-01T02:14:49Z,NA,911,1137353,1480167,2024-01-01
14106,3,9365,2024-01-01T01:33:01Z,NA,3419,13981833,16172618,2024-01-01
14090,3,8417,2024-01-01T00:22:15Z,NA,7665,496004623,713482248,2024-01-01
14096,3,6269,2024-01-01T00:50:16Z,NA,5984,1826217435,4246408499,2024-01-01
14108,3,8953,2024-01-01T02:00:11Z,NA,1789,26834501,31742280,2024-01-01
14091,3,9023,2024-01-01T00:32:26Z,NA,7054,219748462,243799465,2024-01-01
14092,3,9311,2024-01-01T00:35:26Z,NA,6874,195631817,235813979,2024-01-01
14093,3,4968,2024-01-01T00:38:48Z,NA,6672,155244555,196656021,2024-01-01
14097,3,8555,2024-01-01T01:06:29Z,NA,5011,52571064,53398887,2024-01-01
14102,3,6245,2024-01-01T01:29:46Z,NA,3614,25490530,26638013,2024-01-01
14109,3,9831,2024-01-01T02:04:50Z,NA,1510,170631757,180032899,2024-01-01
14112,3,6989,2024-01-01T02:17:56Z,NA,724,3001381,3234369,2024-01-01
14103,3,8719,2024-01-01T01:26:14Z,NA,3826,299241947,373625585,2024-01-01
14095,3,4080,2024-01-01T00:44:28Z,NA,6332,376785521,420744313,2024-01-01
14101,3,8211,2024-01-01T01:19:23Z,NA,4237,94377525,96386810,2024-01-01
14094,3,6371,2024-01-01T00:34:16Z,NA,6944,9253739,9595938,2024-01-01
14113,3,4989,2024-01-01T02:25:44Z,NA,256,30945432,73301313,2024-01-01
14104,3,4076,2024-01-01T01:25:27Z,NA,3873,87478948,100038027,2024-01-01
14107,3,7097,2024-01-01T01:40:27Z,NA,2973,76591376,100866214,2024-01-01
14098,3,7726,2024-01-01T01:01:48Z,NA,5292,248804839,282158339,2024-01-01
14099,3,7430,2024-01-01T01:04:27Z,NA,5133,266081453,353580765,2024-01-01
14100,3,6232,2024-01-01T01:12:56Z,01-01-2024 05:33:35,4839,124824597,152813156,2024-01-01
14105,3,7451,2024-01-01T01:32:51Z,NA,4029,4722855,5219359,2024-01-01
14110,3,9108,2024-01-01T02:16:52Z,NA,1388,19867526,21440101,2024-01-01
14111,3,9040,2024-01-01T02:14:49Z,NA,1511,12190138,15935711,2024-01-01
14106,3,9365,2024-01-01T01:33:01Z,NA,4019,26854921,29106442,2024-01-01
14090,3,8417,2024-01-01T00:22:15Z,NA,8265,572269583,637012259,2024-01-01
14096,3,6269,2024-01-01T00:50:16Z,NA,6584,2309812947,4484831889,2024-01-01
14108,3,8953,2024-01-01T02:00:11Z,NA,2389,73913439,103486850,2024-01-01
14091,3,9023,2024-01-01T00:32:26Z,NA,7654,304016883,391706354,2024-01-01
14092,3,9311,2024-01-01T00:35:26Z,NA,7474,260379646,359610577,2024-01-01
14093,3,4968,2024-01-01T00:38:48Z,NA,7272,167421366,242447927,2024-01-01
14097,3,8555,2024-01-01T01:06:29Z,NA,5611,19568802,26805848,2024-01-01
14102,3,6245,2024-01-01T01:29:46Z,NA,4214,45573843,57966686,2024-01-01
14109,3,9831,2024-01-01T02:04:50Z,NA,2110,207367768,218169933,2024-01-01
14112,3,6989,2024-01-01T02:17:56Z,NA,1324,9555408,10805061,2024-01-01
14103,3,8719,2024-01-01T01:26:14Z,NA,4426,355948108,432354414,2024-01-01
14095,3,4080,2024-01-01T00:44:28Z,NA,6932,352578429,498918038,2024-01-01
14101,3,8211,2024-01-01T01:19:23Z,NA,4837,81324903,110770009,2024-01-01
14094,3,6371,2024-01-01T00:34:16Z,NA,7544,9789115,12051301,2024-01-01
14113,3,4989,2024-01-01T02:25:44Z,NA,856,99175107,251607359,2024-01-01
14104,3,4076,2024-01-01T01:25:27Z,NA,4473,72390806,86900130,2024-01-01
14107,3,7097,2024-01-01T01:40:27Z,NA,3573,136845206,169650404,2024-01-01
14098,3,7726,2024-01-01T01:01:48Z,NA,5892,265686596,367643462,2024-01-01
14099,3,7430,2024-01-01T01:04:27Z,NA,5733,443590291,453370773,2024-01-01
14105,3,7451,2024-01-01T01:32:51Z,NA,4629,27676227,35644106,2024-01-01
14110,3,9108,2024-01-01T02:16:52Z,NA,1988,31972361,34002781,2024-01-01
14114,3,6213,2024-01-01T02:44:14Z,NA,346,6345766,6945746,2024-01-01
14111,3,9040,2024-01-01T02:14:49Z,NA,2111,16589393,18947486,2024-01-01
14106,3,9365,2024-01-01T01:33:01Z,NA,4619,17458164,18064573,2024-01-01
14090,3,8417,2024-01-01T00:22:15Z,NA,8865,646371680,651782501,2024-01-01
14096,3,6269,2024-01-01T00:50:16Z,NA,7184,1920974426,4680440264,2024-01-01
14115,3,6851,2024-01-01T02:43:23Z,NA,397,3412642,4077261,2024-01-01
14108,3,8953,2024-01-01T02:00:11Z,NA,2989,35236272,46224251,2024-01-01
14091,3,9023,2024-01-01T00:32:26Z,NA,8254,349970718,352914489,2024-01-01
14092,3,9311,2024-01-01T00:35:26Z,NA,8074,244432786,334989491,2024-01-01
14093,3,4968,2024-01-01T00:38:48Z,NA,7872,178715152,215357173,2024-01-01
14097,3,8555,2024-01-01T01:06:29Z,NA,6211,59927314,70138738,2024-01-01
14102,3,6245,2024-01-01T01:29:46Z,NA,4814,31483271,35075223,2024-01-01
14109,3,9831,2024-01-01T02:04:50Z,NA,2710,228879570,273291761,2024-01-01
14112,3,6989,2024-01-01T02:17:56Z,NA,1924,19622036,24405707,2024-01-01
14103,3,8719,2024-01-01T01:26:14Z,NA,5026,422382151,576976856,2024-01-01
14095,3,4080,2024-01-01T00:44:28Z,NA,7532,377913249,485781390,2024-01-01
14101,3,8211,2024-01-01T01:19:23Z,NA,5437,79354080,81670507,2024-01-01
14094,3,6371,2024-01-01T00:34:16Z,NA,8144,11766552,17581349,2024-01-01
14113,3,4989,2024-01-01T02:25:44Z,NA,1456,166643206,407484150,2024-01-01
14104,3,4076,2024-01-01T01:25:27Z,NA,5073,94076027,117684216,2024-01-01
14107,3,7097,2024-01-01T01:40:27Z,NA,4173,37706351,44233366,2024-01-01
14098,3,7726,2024-01-01T01:01:48Z,NA,6492,284116186,386131472,2024-01-01
14099,3,7430,2024-01-01T01:04:27Z,NA,6333,331001576,450461949,2024-01-01
14105,3,7451,2024-01-01T01:32:51Z,NA,5229,51574757,61513683,2024-01-01
14110,3,9108,2024-01-01T02:16:52Z,NA,2588,34266881,35076594,2024-01-01
14114,3,6213,2024-01-01T02:44:14Z,NA,946,15253062,22126252,2024-01-01
14111,3,9040,2024-01-01T02:14:49Z,NA,2711,36442011,48802769,2024-01-01
14106,3,9365,2024-01-01T01:33:01Z,NA,5219,35477911,41494094,2024-01-01
14090,3,8417,2024-01-01T00:22:15Z,NA,9465,730730651,827251071,2024-01-01
14096,3,6269,2024-01-01T00:50:16Z,NA,7784,2306335319,4923188072,2024-01-01
14115,3,6851,2024-01-01T02:43:23Z,NA,997,17296773,25016347,2024-01-01
14108,3,8953,2024-01-01T02:00:11Z,NA,3589,21466357,29011897,2024-01-01
14091,3,9023,2024-01-01T00:32:26Z,NA,8854,334440992,350917761,2024-01-01
14092,3,9311,2024-01-01T00:35:26Z,NA,8674,338113169,463321104,2024-01-01
14093,3,4968,2024-01-01T00:38:48Z,NA,8472,194662780,207975417,2024-01-01
14097,3,8555,2024-01-01T01:06:29Z,NA,6811,72359964,82027584,2024-01-01
14102,3,6245,2024-01-01T01:29:46Z,NA,5414,21849737,22386942,2024-01-01
14109,3,9831,2024-01-01T02:04:50Z,NA,3310,260342053,282801788,2024-01-01
14112,3,6989,2024-01-01T02:17:56Z,NA,2524,3323582,4661171,2024-01-01
14116,3,6848,2024-01-01T02:51:38Z,NA,502,11511508,12302580,2024-01-01
14103,3,8719,2024-01-01T01:26:14Z,NA,5626,512353990,529930046,2024-01-01
14095,3,4080,2024-01-01T00:44:28Z,NA,8132,403507150,518118710,2024-01-01
14101,3,8211,2024-01-01T01:19:23Z,NA,6037,156581710,190607037,2024-01-01
14117,3,7042,2024-01-01T02:51:59Z,NA,481,8272867,11077804,2024-01-01
14094,3,6371,2024-01-01T00:34:16Z,NA,8744,9009706,9525792,2024-01-01
14118,3,8958,2024-01-01T02:53:48Z,NA,372,9591124,14022055,2024-01-01
14113,3,4989,2024-01-01T02:25:44Z,NA,2056,204698153,606253247,2024-01-01
14104,3,4076,2024-01-01T01:25:27Z,NA,5673,102389889,106823124,2024-01-01
14107,3,7097,2024-01-01T01:40:27Z,NA,4773,130118590,136175970,2024-01-01
14098,3,7726,2024-01-01T01:01:48Z,NA,7092,325726744,464037393,2024-01-01
14099,3,7430,2024-01-01T01:04:27Z,NA,6933,464689132,690676477,2024-01-01
14105,3,7451,2024-01-01T01:32:51Z,NA,5829,11405597,11567055,2024-01-01
14110,3,9108,2024-01-01T02:16:52Z,NA,3188,28977185,33396173,2024-01-01
14114,3,6213,2024-01-01T02:44:14Z,NA,1546,31140479,33924174,2024-01-01
14111,3,9040,2024-01-01T02:14:49Z,NA,3311,12502500,16033236,2024-01-01
14106,3,9365,2024-01-01T01:33:01Z,NA,5819,34348797,35507868,2024-01-01
14090,3,8417,2024-01-01T00:22:15Z,NA,10065,666437347,851438634,2024-01-01
14096,3,6269,2024-01-01T00:50:16Z,NA,8384,2067441725,5660025346,2024-01-01
14115,3,6851,2024-01-01T02:43:23Z,NA,1597,11278454,15136877,2024-01-01
14108,3,8953,2024-01-01T02:00:11Z,NA,4189,70272402,71232020,2024-01-01
14091,3,9023,2024-01-01T00:32:26Z,NA,9454,391268220,521514885,2024-01-01
14092,3,9311,2024-01-01T00:35:26Z,NA,9274,282315642,371729234,2024-01-01
14093,3,4968,2024-01-01T00:38:48Z,NA,9072,186829837,244488184,2024-01-01
14097,3,8555,2024-01-01T01:06:29Z,NA,7411,98725565,118082230,2024-01-01
14102,3,6245,2024-01-01T01:29:46Z,NA,6014,40281008,41617976,2024-01-01
14109,3,9831,2024-01-01T02:04:50Z,NA,3910,318757632,323378170,2024-01-01
14112,3,6989,2024-01-01T02:17:56Z,NA,3124,26717044,38362482,2024-01-01
14116,3,6848,2024-01-01T02:51:38Z,NA,1102,31079242,38468399,2024-01-01
14103,3,8719,2024-01-01T01:26:14Z,NA,6226,568159141,613629150,2024-01-01
14095,3,4080,2024-01-01T00:44:28Z,NA,8732,407641984,541188861,2024-01-01
14101,3,8211,2024-01-01T01:19:23Z,NA,6637,154758941,161446132,2024-01-01
14117,3,7042,2024-01-01T02:51:59Z,NA,1081,23900386,30086753,2024-01-01
14094,3,6371,2024-01-01T00:34:16Z,NA,9344,20717316,28322997,2024-01-01
14118,3,8958,2024-01-01T02:53:48Z,NA,972,28138952,42184874,2024-01-01
14113,3,4989,2024-01-01T02:25:44Z,NA,2656,278556904,769004839,2024-01-01
14104,3,4076,2024-01-01T01:25:27Z,NA,6273,160587382,175087860,2024-01-01
14107,3,7097,2024-01-01T01:40:27Z,NA,5373,46049500,57896140,2024-01-01
14098,3,7726,2024-01-01T01:01:48Z,NA,7692,406877063,424797275,2024-01-01
14099,3,7430,2024-01-01T01:04:27Z,NA,7533,535379901,706402922,2024-01-01
14105,3,7451,2024-01-01T01:32:51Z,NA,6429,22559484,23747465,2024-01-01
14110,3,9108,2024-01-01T02:16:52Z,NA,3788,41666719,61248993,2024-01-01
14114,3,6213,2024-01-01T02:44:14Z,NA,2146,43891721,50623794,2024-01-01
14111,3,9040,2024-01-01T02:14:49Z,NA,3911,16504950,21814990,2024-01-01
14106,3,9365,2024-01-01T01:33:01Z,NA,6419,30758201,33521185,2024-01-01
14090,3,8417,2024-01-01T00:22:15Z,NA,10665,723340565,893819759,2024-01-01
14096,3,6269,2024-01-01T00:50:16Z,NA,8984,2441940982,6320056097,2024-01-01
14115,3,6851,2024-01-01T02:43:23Z,NA,2197,13991953,15740846,2024-01-01
14108,3,8953,2024-01-01T02:00:11Z,NA,4789,164757979,210878570,2024-01-01
14091,3,9023,2024-01-01T00:32:26Z,NA,10054,395731989,424419311,2024-01-01
14092,3,9311,2024-01-01T00:35:26Z,NA,9874,385536984,426376805,2024-01-01
14119,3,9403,2024-01-01T03:19:57Z,NA,3,0,0,2024-01-01
14093,3,4968,2024-01-01T00:38:48Z,NA,9672,206909809,287115659,2024-01-01
14097,3,8555,2024-01-01T01:06:29Z,NA,8011,27206720,38497425,2024-01-01
14102,3,6245,2024-01-01T01:29:46Z,NA,6614,50046712,54356700,2024-01-01
14120,3,7461,2024-01-01T03:10:02Z,NA,598,9886111,13602534,2024-01-01
14109,3,9831,2024-01-01T02:04:50Z,NA,4510,212802614,314120406,2024-01-01
14112,3,6989,2024-01-01T02:17:56Z,NA,3724,12771839,16987803,2024-01-01
14121,3,8784,2024-01-01T03:19:55Z,NA,5,0,0,2024-01-01
14116,3,6848,2024-01-01T02:51:38Z,NA,1702,60957451,81114354,2024-01-01
14103,3,8719,2024-01-01T01:26:14Z,NA,6826,493937029,739395283,2024-01-01
14095,3,4080,2024-01-01T00:44:28Z,NA,9332,702109594,749381159,2024-01-01
14101,3,8211,2024-01-01T01:19:23Z,NA,7237,212858289,283879191,2024-01-01
14117,3,7042,2024-01-01T02:51:59Z,NA,1681,26059928,33263354,2024-01-01
14094,3,6371,2024-01-01T00:34:16Z,NA,9944,8406500,10330399,2024-01-01
14118,3,8958,2024-01-01T02:53:48Z,NA,1572,32905277,48883793,2024-01-01
14113,3,4989,2024-01-01T02:25:44Z,NA,3256,411096981,1062128105,2024-01-01
14104,3,4076,2024-01-01T01:25:27Z,NA,6873,93455052,136915767,2024-01-01
14107,3,7097,2024-01-01T01:40:27Z,NA,5973,99438571,101561188,2024-01-01
14098,3,7726,2024-01-01T01:01:48Z,NA,8292,396544740,533889987,2024-01-01
14122,3,9377,2024-01-01T03:14:03Z,NA,357,108392572,291643559,2024-01-01
14099,3,7430,2024-01-01T01:04:27Z,NA,8133,476916285,585734195,2024-01-01
14105,3,7451,2024-01-01T01:32:51Z,NA,7029,83909450,113751306,2024-01-01
14110,3,9108,2024-01-01T02:16:52Z,NA,4388,69512864,73951049,2024-01-01
14114,3,6213,2024-01-01T02:44:14Z,NA,2746,49606101,63279668,2024-01-01
