IdSession,IdPSX,IdSubscriber,StartSession,EndSession,Duartion,UpTx,DownTx,date
14589,3,9588,2024-01-03T01:14:39Z,NA,921,17566316,22116139,2024-01-03
14588,3,7007,2024-01-03T01:07:09Z,NA,1371,88539949,89326415,2024-01-03
14585,3,9040,2024-01-03T00:57:57Z,NA,1923,21325220,31987507,2024-01-03
14590,3,8770,2024-01-03T01:16:59Z,NA,781,12685057,14924310,2024-01-03
14586,3,8229,2024-01-03T00:58:08Z,NA,1912,32931378,47176782,2024-01-03
14582,3,6883,2024-01-03T00:35:06Z,NA,3294,74294368,101214154,2024-01-03
14587,3,9316,2024-01-03T00:55:16Z,NA,2084,52714859,73724211,2024-01-03
14583,3,4941,2024-01-03T00:30:04Z,NA,3596,98161171,144583269,2024-01-03
14591,3,4689,2024-01-03T01:21:25Z,NA,515,10679078,11513406,2024-01-03
14579,3,6383,2024-01-03T00:25:45Z,NA,3855,222013320,248074298,2024-01-03
14584,3,6871,2024-01-03T00:33:08Z,NA,3412,73467379,90172248,2024-01-03
14580,3,4626,2024-01-03T00:27:04Z,NA,3776,46046948,46342184,2024-01-03
14581,3,4336,2024-01-03T00:28:14Z,NA,3706,109341327,153399049,2024-01-03
14589,3,9588,2024-01-03T01:14:39Z,NA,1521,28258609,33017006,2024-01-03
14588,3,7007,2024-01-03T01:07:09Z,NA,1971,111083027,156969538,2024-01-03
14585,3,9040,2024-01-03T00:57:57Z,NA,2523,59386847,62118544,2024-01-03
14590,3,8770,2024-01-03T01:16:59Z,NA,1381,9668615,13754964,2024-01-03
14586,3,8229,2024-01-03T00:58:08Z,NA,2512,58960175,71151824,2024-01-03
14592,3,7046,2024-01-03T01:35:09Z,NA,291,18628089,19057172,2024-01-03
14582,3,6883,2024-01-03T00:35:06Z,NA,3894,14130665,15362977,2024-01-03
14593,3,5354,2024-01-03T01:38:13Z,NA,107,1122053,1346324,2024-01-03
14587,3,9316,2024-01-03T00:55:16Z,NA,2684,77804418,98446417,2024-01-03
14583,3,4941,2024-01-03T00:30:04Z,NA,4196,76557713,94008280,2024-01-03
14591,3,4689,2024-01-03T01:21:25Z,NA,1115,26793209,29658580,2024-01-03
14594,3,8193,2024-01-03T01:34:18Z,NA,342,24406231,31829080,2024-01-03
14579,3,6383,2024-01-03T00:25:45Z,NA,4455,142483255,211776579,2024-01-03
14584,3,6871,2024-01-03T00:33:08Z,NA,4012,163257907,208418913,2024-01-03
14580,3,4626,2024-01-03T00:27:04Z,NA,4376,60163687,81743547,2024-01-03
14581,3,4336,2024-01-03T00:28:14Z,NA,4306,164961995,185214216,2024-01-03
14589,3,9588,2024-01-03T01:14:39Z,NA,2121,43809323,51575255,2024-01-03
14588,3,7007,2024-01-03T01:07:09Z,NA,2571,210024149,227912133,2024-01-03
14585,3,9040,2024-01-03T00:57:57Z,NA,3123,44423647,47350951,2024-01-03
14595,3,7842,2024-01-03T01:46:20Z,NA,220,5059498,5070020,2024-01-03
14590,3,8770,2024-01-03T01:16:59Z,NA,1981,30733937,39273099,2024-01-03
14586,3,8229,2024-01-03T00:58:08Z,NA,3112,75446439,96299769,2024-01-03
14592,3,7046,2024-01-03T01:35:09Z,NA,891,58412389,61550321,2024-01-03
14596,3,4573,2024-01-03T01:46:59Z,NA,181,3326216,3572406,2024-01-03
14582,3,6883,2024-01-03T00:35:06Z,NA,4494,45314951,67668990,2024-01-03
14593,3,5354,2024-01-03T01:38:13Z,NA,707,1261092,1670364,2024-01-03
14587,3,9316,2024-01-03T00:55:16Z,NA,3284,101861334,112934356,2024-01-03
14583,3,4941,2024-01-03T00:30:04Z,NA,4796,77464181,88824546,2024-01-03
14591,3,4689,2024-01-03T01:21:25Z,NA,1715,33061875,41356494,2024-01-03
14594,3,8193,2024-01-03T01:34:18Z,NA,942,52978651,60989205,2024-01-03
14579,3,6383,2024-01-03T00:25:45Z,NA,5055,190618290,197314896,2024-01-03
14597,3,8355,2024-01-03T01:43:57Z,NA,363,301327,426962,2024-01-03
14584,3,6871,2024-01-03T00:33:08Z,NA,4612,94013763,138039584,2024-01-03
14580,3,4626,2024-01-03T00:27:04Z,NA,4976,59842869,82693711,2024-01-03
14581,3,4336,2024-01-03T00:28:14Z,NA,4906,195740768,226624837,2024-01-03
14589,3,9588,2024-01-03T01:14:39Z,NA,2721,49171842,57158864,2024-01-03
14588,3,7007,2024-01-03T01:07:09Z,NA,3171,242638652,279243617,2024-01-03
14585,3,9040,2024-01-03T00:57:57Z,NA,3723,56232477,60247401,2024-01-03
14595,3,7842,2024-01-03T01:46:20Z,NA,820,15035058,19312614,2024-01-03
14598,3,4116,2024-01-03T01:58:21Z,NA,99,2645173,3345019,2024-01-03
14590,3,8770,2024-01-03T01:16:59Z,NA,2581,19252682,26987766,2024-01-03
14586,3,8229,2024-01-03T00:58:08Z,NA,3712,69317306,79932262,2024-01-03
14592,3,7046,2024-01-03T01:35:09Z,NA,1491,93964158,133626618,2024-01-03
14596,3,4573,2024-01-03T01:46:59Z,NA,781,9660171,13289792,2024-01-03
14582,3,6883,2024-01-03T00:35:06Z,NA,5094,42864745,45048822,2024-01-03
14593,3,5354,2024-01-03T01:38:13Z,NA,1307,8098780,11951096,2024-01-03
14587,3,9316,2024-01-03T00:55:16Z,NA,3884,117782386,126089499,2024-01-03
14583,3,4941,2024-01-03T00:30:04Z,NA,5396,147887391,164475217,2024-01-03
14591,3,4689,2024-01-03T01:21:25Z,NA,2315,51607788,62237322,2024-01-03
14599,3,5217,2024-01-03T01:56:02Z,NA,238,625301,913215,2024-01-03
14594,3,8193,2024-01-03T01:34:18Z,NA,1542,75030947,101536603,2024-01-03
14579,3,6383,2024-01-03T00:25:45Z,NA,5655,201173908,295409389,2024-01-03
14600,3,8170,2024-01-03T01:50:52Z,NA,548,11229418,16359839,2024-01-03
14597,3,8355,2024-01-03T01:43:57Z,NA,963,4124825,4252391,2024-01-03
14601,3,4080,2024-01-03T01:54:56Z,NA,304,3310435,4102581,2024-01-03
14584,3,6871,2024-01-03T00:33:08Z,NA,5212,218474102,246004433,2024-01-03
14580,3,4626,2024-01-03T00:27:04Z,NA,5576,81586829,98483898,2024-01-03
14581,3,4336,2024-01-03T00:28:14Z,NA,5506,270978128,287559687,2024-01-03
14589,3,9588,2024-01-03T01:14:39Z,NA,3321,55514169,62751758,2024-01-03
14588,3,7007,2024-01-03T01:07:09Z,NA,3771,243725698,329031730,2024-01-03
14585,3,9040,2024-01-03T00:57:57Z,NA,4323,85187682,89751140,2024-01-03
14595,3,7842,2024-01-03T01:46:20Z,NA,1420,10802020,14404737,2024-01-03
14598,3,4116,2024-01-03T01:58:21Z,NA,699,35157648,41424452,2024-01-03
14590,3,8770,2024-01-03T01:16:59Z,NA,3181,29256974,29858201,2024-01-03
14586,3,8229,2024-01-03T00:58:08Z,NA,4312,65430976,87411873,2024-01-03
14592,3,7046,2024-01-03T01:35:09Z,NA,2091,125389570,147773146,2024-01-03
14596,3,4573,2024-01-03T01:46:59Z,NA,1381,63191497,69790583,2024-01-03
14582,3,6883,2024-01-03T00:35:06Z,NA,5694,65284745,83250410,2024-01-03
14593,3,5354,2024-01-03T01:38:13Z,NA,1907,6008304,7193601,2024-01-03
14587,3,9316,2024-01-03T00:55:16Z,03-01-2024 05:05:43,4227,172688078,205500871,2024-01-03
14583,3,4941,2024-01-03T00:30:04Z,NA,5996,131669901,167878121,2024-01-03
14591,3,4689,2024-01-03T01:21:25Z,NA,2915,71225027,91561805,2024-01-03
14599,3,5217,2024-01-03T01:56:02Z,NA,838,8752750,10362719,2024-01-03
14594,3,8193,2024-01-03T01:34:18Z,NA,2142,116878926,126993865,2024-01-03
14579,3,6383,2024-01-03T00:25:45Z,NA,6255,228440423,259229121,2024-01-03
14600,3,8170,2024-01-03T01:50:52Z,NA,1148,4095789,4732287,2024-01-03
14597,3,8355,2024-01-03T01:43:57Z,NA,1563,3961572,4542218,2024-01-03
14601,3,4080,2024-01-03T01:54:56Z,NA,904,18154684,19610495,2024-01-03
14584,3,6871,2024-01-03T00:33:08Z,NA,5812,158260187,201708818,2024-01-03
14580,3,4626,2024-01-03T00:27:04Z,NA,6176,93042664,95355274,2024-01-03
14602,3,6160,2024-01-03T02:09:26Z,NA,34,97692,104765,2024-01-03
14581,3,4336,2024-01-03T00:28:14Z,NA,6106,298273567,312279378,2024-01-03
14589,3,9588,2024-01-03T01:14:39Z,NA,3921,69509449,96702187,2024-01-03
14588,3,7007,2024-01-03T01:07:09Z,NA,4371,313414319,423529978,2024-01-03
14603,3,5424,2024-01-03T02:16:11Z,NA,229,607611,763175,2024-01-03
14585,3,9040,2024-01-03T00:57:57Z,NA,4923,98270570,140305931,2024-01-03
14595,3,7842,2024-01-03T01:46:20Z,NA,2020,22173096,25728873,2024-01-03
14598,3,4116,2024-01-03T01:58:21Z,NA,1299,38091409,54185654,2024-01-03
14590,3,8770,2024-01-03T01:16:59Z,NA,3781,77902399,90773679,2024-01-03
14586,3,8229,2024-01-03T00:58:08Z,NA,4912,89772337,93605978,2024-01-03
14592,3,7046,2024-01-03T01:35:09Z,NA,2691,160185981,179416074,2024-01-03
14596,3,4573,2024-01-03T01:46:59Z,NA,1981,42834095,48259314,2024-01-03
14582,3,6883,2024-01-03T00:35:06Z,NA,6294,23182035,33275733,2024-01-03
14604,3,9016,2024-01-03T02:10:21Z,NA,579,958274,1410504,2024-01-03
14593,3,5354,2024-01-03T01:38:13Z,NA,2507,9463268,12534756,2024-01-03
14583,3,4941,2024-01-03T00:30:04Z,NA,6596,89933644,130032474,2024-01-03
14591,3,4689,2024-01-03T01:21:25Z,NA,3515,84604474,92524229,2024-01-03
14599,3,5217,2024-01-03T01:56:02Z,NA,1438,9568125,12378523,2024-01-03
14594,3,8193,2024-01-03T01:34:18Z,NA,2742,124815893,160187890,2024-01-03
14579,3,6383,2024-01-03T00:25:45Z,NA,6855,215407907,232592254,2024-01-03
14600,3,8170,2024-01-03T01:50:52Z,NA,1748,26592014,28245966,2024-01-03
14597,3,8355,2024-01-03T01:43:57Z,NA,2163,10279674,12007034,2024-01-03
14601,3,4080,2024-01-03T01:54:56Z,NA,1504,4063613,5934460,2024-01-03
14584,3,6871,2024-01-03T00:33:08Z,NA,6412,204162387,290213925,2024-01-03
14580,3,4626,2024-01-03T00:27:04Z,NA,6776,75432841,102433851,2024-01-03
14602,3,6160,2024-01-03T02:09:26Z,NA,634,1351368,1675205,2024-01-03
14581,3,4336,2024-01-03T00:28:14Z,NA,6706,229286417,303283434,2024-01-03
14605,3,4926,2024-01-03T02:10:50Z,NA,550,9713901,10863516,2024-01-03
14606,3,6648,2024-01-03T02:10:08Z,NA,592,3879865,4239928,2024-01-03
14589,3,9588,2024-01-03T01:14:39Z,NA,4521,107751743,120129421,2024-01-03
14588,3,7007,2024-01-03T01:07:09Z,NA,4971,442123654,544957901,2024-01-03
14603,3,5424,2024-01-03T02:16:11Z,NA,829,6309528,7169820,2024-01-03
14585,3,9040,2024-01-03T00:57:57Z,NA,5523,88193366,130359016,2024-01-03
14595,3,7842,2024-01-03T01:46:20Z,NA,2620,27203652,30264603,2024-01-03
14598,3,4116,2024-01-03T01:58:21Z,NA,1899,42745208,62929270,2024-01-03
14590,3,8770,2024-01-03T01:16:59Z,NA,4381,77995506,110701381,2024-01-03
14586,3,8229,2024-01-03T00:58:08Z,NA,5512,116592336,164753387,2024-01-03
14592,3,7046,2024-01-03T01:35:09Z,NA,3291,186684051,234564049,2024-01-03
14596,3,4573,2024-01-03T01:46:59Z,NA,2581,39905620,43271635,2024-01-03
14582,3,6883,2024-01-03T00:35:06Z,NA,6894,32484445,48391700,2024-01-03
14604,3,9016,2024-01-03T02:10:21Z,NA,1179,27305113,28261226,2024-01-03
14607,3,3830,2024-01-03T02:24:14Z,NA,346,16180639,17798958,2024-01-03
14593,3,5354,2024-01-03T01:38:13Z,NA,3107,59171449,70128142,2024-01-03
14583,3,4941,2024-01-03T00:30:04Z,NA,7196,153164219,181085043,2024-01-03
14591,3,4689,2024-01-03T01:21:25Z,NA,4115,87290729,94986485,2024-01-03
14599,3,5217,2024-01-03T01:56:02Z,NA,2038,31720772,33156007,2024-01-03
14594,3,8193,2024-01-03T01:34:18Z,NA,3342,152809379,218471907,2024-01-03
14579,3,6383,2024-01-03T00:25:45Z,NA,7455,173046006,208821852,2024-01-03
14600,3,8170,2024-01-03T01:50:52Z,NA,2348,39441463,47130942,2024-01-03
14597,3,8355,2024-01-03T01:43:57Z,NA,2763,23934242,27064967,2024-01-03
14601,3,4080,2024-01-03T01:54:56Z,NA,2104,5929614,8241089,2024-01-03
14584,3,6871,2024-01-03T00:33:08Z,NA,7012,206669560,300282320,2024-01-03
14580,3,4626,2024-01-03T00:27:04Z,NA,7376,136935415,174431631,2024-01-03
14602,3,6160,2024-01-03T02:09:26Z,NA,1234,568259,641773,2024-01-03
14581,3,4336,2024-01-03T00:28:14Z,NA,7306,252296549,363623914,2024-01-03
14605,3,4926,2024-01-03T02:10:50Z,NA,1150,23084148,23293056,2024-01-03
14606,3,6648,2024-01-03T02:10:08Z,NA,1192,4876586,5183291,2024-01-03
14589,3,9588,2024-01-03T01:14:39Z,NA,5121,87531468,101135175,2024-01-03
14588,3,7007,2024-01-03T01:07:09Z,NA,5571,397690898,531642729,2024-01-03
14603,3,5424,2024-01-03T02:16:11Z,NA,1429,9492595,9972066,2024-01-03
14585,3,9040,2024-01-03T00:57:57Z,NA,6123,131534342,167547056,2024-01-03
14595,3,7842,2024-01-03T01:46:20Z,NA,3220,93903415,107192207,2024-01-03
14598,3,4116,2024-01-03T01:58:21Z,NA,2499,87783772,111115631,2024-01-03
14590,3,8770,2024-01-03T01:16:59Z,NA,4981,49437456,55217946,2024-01-03
14586,3,8229,2024-01-03T00:58:08Z,NA,6112,133459226,156158352,2024-01-03
14592,3,7046,2024-01-03T01:35:09Z,NA,3891,213965493,299999279,2024-01-03
14596,3,4573,2024-01-03T01:46:59Z,NA,3181,70500231,83840249,2024-01-03
14582,3,6883,2024-01-03T00:35:06Z,NA,7494,23557995,29625100,2024-01-03
14604,3,9016,2024-01-03T02:10:21Z,NA,1779,21920085,31321004,2024-01-03
14607,3,3830,2024-01-03T02:24:14Z,NA,946,47721798,56149386,2024-01-03
14593,3,5354,2024-01-03T01:38:13Z,NA,3707,26187321,34344998,2024-01-03
14583,3,4941,2024-01-03T00:30:04Z,NA,7796,235690789,293586457,2024-01-03
14591,3,4689,2024-01-03T01:21:25Z,NA,4715,109505218,134279642,2024-01-03
14599,3,5217,2024-01-03T01:56:02Z,NA,2638,31937276,41196820,2024-01-03
14594,3,8193,2024-01-03T01:34:18Z,NA,3942,209488493,273099539,2024-01-03
14579,3,6383,2024-01-03T00:25:45Z,NA,8055,255637439,281230310,2024-01-03
14600,3,8170,2024-01-03T01:50:52Z,NA,2948,16667574,23431898,2024-01-03
14597,3,8355,2024-01-03T01:43:57Z,NA,3363,4087418,4415567,2024-01-03
14601,3,4080,2024-01-03T01:54:56Z,NA,2704,28795245,32814161,2024-01-03
14584,3,6871,2024-01-03T00:33:08Z,NA,7612,314095883,365817503,2024-01-03
14580,3,4626,2024-01-03T00:27:04Z,NA,7976,98289167,120728305,2024-01-03
14602,3,6160,2024-01-03T02:09:26Z,NA,1834,5628895,5902130,2024-01-03
14581,3,4336,2024-01-03T00:28:14Z,NA,7906,399118897,433209761,2024-01-03
14605,3,4926,2024-01-03T02:10:50Z,NA,1750,37541600,53982455,2024-01-03
14606,3,6648,2024-01-03T02:10:08Z,NA,1792,11962084,14576072,2024-01-03
14608,3,5925,2024-01-03T02:49:42Z,NA,18,275363,345972,2024-01-03
14609,3,3866,2024-01-03T02:44:41Z,NA,319,6455885,8775339,2024-01-03
14589,3,9588,2024-01-03T01:14:39Z,NA,5721,140057588,148801130,2024-01-03
14588,3,7007,2024-01-03T01:07:09Z,NA,6171,474296164,660519795,2024-01-03
14603,3,5424,2024-01-03T02:16:11Z,NA,2029,32036557,37909559,2024-01-03
14585,3,9040,2024-01-03T00:57:57Z,NA,6723,169324985,224418575,2024-01-03
14595,3,7842,2024-01-03T01:46:20Z,NA,3820,17907034,22124238,2024-01-03
14610,3,8624,2024-01-03T02:41:17Z,NA,523,35280463,36971340,2024-01-03
14598,3,4116,2024-01-03T01:58:21Z,NA,3099,103816412,128033739,2024-01-03
14590,3,8770,2024-01-03T01:16:59Z,NA,5581,83042151,90664632,2024-01-03
14586,3,8229,2024-01-03T00:58:08Z,NA,6712,146656672,152949564,2024-01-03
14592,3,7046,2024-01-03T01:35:09Z,NA,4491,269048354,290209224,2024-01-03
14596,3,4573,2024-01-03T01:46:59Z,NA,3781,38549423,39459801,2024-01-03
14582,3,6883,2024-01-03T00:35:06Z,NA,8094,25317356,26470464,2024-01-03
14604,3,9016,2024-01-03T02:10:21Z,NA,2379,7624078,7681749,2024-01-03
14607,3,3830,2024-01-03T02:24:14Z,NA,1546,58885292,85290133,2024-01-03
14593,3,5354,2024-01-03T01:38:13Z,NA,4307,75360138,101314303,2024-01-03
14583,3,4941,2024-01-03T00:30:04Z,NA,8396,109022284,156266270,2024-01-03
14591,3,4689,2024-01-03T01:21:25Z,NA,5315,95493091,132107864,2024-01-03
14599,3,5217,2024-01-03T01:56:02Z,NA,3238,25030859,31517992,2024-01-03
14611,3,7757,2024-01-03T02:41:23Z,NA,517,7556938,10805299,2024-01-03
14594,3,8193,2024-01-03T01:34:18Z,NA,4542,203440966,292683647,2024-01-03
14579,3,6383,2024-01-03T00:25:45Z,NA,8655,338209381,395553878,2024-01-03
14600,3,8170,2024-01-03T01:50:52Z,NA,3548,72079489,74088167,2024-01-03
14597,3,8355,2024-01-03T01:43:57Z,NA,3963,6650296,6785705,2024-01-03
14601,3,4080,2024-01-03T01:54:56Z,NA,3304,22103556,23553291,2024-01-03
14584,3,6871,2024-01-03T00:33:08Z,NA,8212,396631449,424969049,2024-01-03
14580,3,4626,2024-01-03T00:27:04Z,NA,8576,161513234,192647342,2024-01-03
14602,3,6160,2024-01-03T02:09:26Z,NA,2434,9534413,10661807,2024-01-03
14581,3,4336,2024-01-03T00:28:14Z,NA,8506,344467726,389888768,2024-01-03
14605,3,4926,2024-01-03T02:10:50Z,NA,2350,56832225,70201859,2024-01-03
14606,3,6648,2024-01-03T02:10:08Z,NA,2392,3483395,4957443,2024-01-03
14608,3,5925,2024-01-03T02:49:42Z,NA,618,14710883,15281699,2024-01-03
14609,3,3866,2024-01-03T02:44:41Z,NA,919,21440239,25514532,2024-01-03
14589,3,9588,2024-01-03T01:14:39Z,NA,6321,95585937,135546140,2024-01-03
14588,3,7007,2024-01-03T01:07:09Z,NA,6771,551183398,813230432,2024-01-03
14603,3,5424,2024-01-03T02:16:11Z,NA,2629,32838534,47471370,2024-01-03
14585,3,9040,2024-01-03T00:57:57Z,NA,7323,198776392,254901072,2024-01-03
14595,3,7842,2024-01-03T01:46:20Z,NA,4420,38106773,38605429,2024-01-03
14610,3,8624,2024-01-03T02:41:17Z,NA,1123,61690032,82600631,2024-01-03
14598,3,4116,2024-01-03T01:58:21Z,NA,3699,177521798,206551664,2024-01-03
14590,3,8770,2024-01-03T01:16:59Z,NA,6181,110000496,129990169,2024-01-03
14586,3,8229,2024-01-03T00:58:08Z,NA,7312,186908484,187576227,2024-01-03
14592,3,7046,2024-01-03T01:35:09Z,NA,5091,274506349,353720299,2024-01-03
14596,3,4573,2024-01-03T01:46:59Z,NA,4381,66564299,72953206,2024-01-03
14582,3,6883,2024-01-03T00:35:06Z,NA,8694,20183440,26282931,2024-01-03
14604,3,9016,2024-01-03T02:10:21Z,NA,2979,4130613,4353658,2024-01-03
14607,3,3830,2024-01-03T02:24:14Z,NA,2146,87833061,111658449,2024-01-03
14593,3,5354,2024-01-03T01:38:13Z,NA,4907,67112875,71111903,2024-01-03
14583,3,4941,2024-01-03T00:30:04Z,NA,8996,146255853,197348838,2024-01-03
14591,3,4689,2024-01-03T01:21:25Z,NA,5915,124725865,131748340,2024-01-03
14599,3,5217,2024-01-03T01:56:02Z,NA,3838,57044141,58931202,2024-01-03
14611,3,7757,2024-01-03T02:41:23Z,NA,1117,32627669,34533819,2024-01-03
14594,3,8193,2024-01-03T01:34:18Z,NA,5142,257001870,304330560,2024-01-03
14579,3,6383,2024-01-03T00:25:45Z,NA,9255,235302270,310692683,2024-01-03
14600,3,8170,2024-01-03T01:50:52Z,NA,4148,28905079,34309691,2024-01-03
14597,3,8355,2024-01-03T01:43:57Z,NA,4563,39249220,42264235,2024-01-03
14601,3,4080,2024-01-03T01:54:56Z,NA,3904,12615634,15487618,2024-01-03
14584,3,6871,2024-01-03T00:33:08Z,NA,8812,474501724,601216377,2024-01-03
14580,3,4626,2024-01-03T00:27:04Z,NA,9176,90982910,131523556,2024-01-03
14602,3,6160,2024-01-03T02:09:26Z,NA,3034,10351515,13042901,2024-01-03
14581,3,4336,2024-01-03T00:28:14Z,NA,9106,379792562,500381129,2024-01-03
14605,3,4926,2024-01-03T02:10:50Z,NA,2950,84452859,97167203,2024-01-03
14606,3,6648,2024-01-03T02:10:08Z,NA,2992,12419964,17513406,2024-01-03
14608,3,5925,2024-01-03T02:49:42Z,NA,1218,38884810,39678332,2024-01-03
14609,3,3866,2024-01-03T02:44:41Z,NA,1519,37992673,40680458,2024-01-03
14589,3,9588,2024-01-03T01:14:39Z,NA,6921,161138132,175347057,2024-01-03
14588,3,7007,2024-01-03T01:07:09Z,NA,7371,625859178,632902037,2024-01-03
14603,3,5424,2024-01-03T02:16:11Z,NA,3229,24973966,28136986,2024-01-03
14585,3,9040,2024-01-03T00:57:57Z,NA,7923,197340170,262519822,2024-01-03
14595,3,7842,2024-01-03T01:46:20Z,NA,5020,17317029,18585706,2024-01-03
14610,3,8624,2024-01-03T02:41:17Z,NA,1723,64580611,91518547,2024-01-03
14598,3,4116,2024-01-03T01:58:21Z,NA,4299,119072859,129577697,2024-01-03
14590,3,8770,2024-01-03T01:16:59Z,NA,6781,118586508,124251597,2024-01-03
14586,3,8229,2024-01-03T00:58:08Z,NA,7912,165635711,241481770,2024-01-03
14592,3,7046,2024-01-03T01:35:09Z,NA,5691,426689811,464389460,2024-01-03
14596,3,4573,2024-01-03T01:46:59Z,NA,4981,97153820,138735911,2024-01-03
14582,3,6883,2024-01-03T00:35:06Z,NA,9294,177228524,193564801,2024-01-03
14612,3,9223,2024-01-03T03:07:36Z,NA,144,5084596,5903905,2024-01-03
14604,3,9016,2024-01-03T02:10:21Z,NA,3579,33114315,34637583,2024-01-03
14607,3,3830,2024-01-03T02:24:14Z,NA,2746,109570752,135630509,2024-01-03
14593,3,5354,2024-01-03T01:38:13Z,NA,5507,63362688,67092986,2024-01-03
14583,3,4941,2024-01-03T00:30:04Z,NA,9596,142533151,167221578,2024-01-03
14591,3,4689,2024-01-03T01:21:25Z,NA,6515,135930406,136111129,2024-01-03
14599,3,5217,2024-01-03T01:56:02Z,NA,4438,21832777,24847598,2024-01-03
14611,3,7757,2024-01-03T02:41:23Z,NA,1717,52788211,68014706,2024-01-03
14594,3,8193,2024-01-03T01:34:18Z,NA,5742,215915314,228747024,2024-01-03
14613,3,9111,2024-01-03T03:00:52Z,NA,548,12005635,14115617,2024-01-03
14579,3,6383,2024-01-03T00:25:45Z,NA,9855,289102606,304707041,2024-01-03
14600,3,8170,2024-01-03T01:50:52Z,NA,4748,65431502,69414518,2024-01-03
14597,3,8355,2024-01-03T01:43:57Z,NA,5163,19345090,25534560,2024-01-03
14601,3,4080,2024-01-03T01:54:56Z,NA,4504,5145782,7113518,2024-01-03
14584,3,6871,2024-01-03T00:33:08Z,NA,9412,440540787,636649565,2024-01-03
