IdSession,IdPSX,IdSubscriber,StartSession,EndSession,Duartion,UpTx,DownTx,date
8525,3,6970,2023-12-31T19:20:19Z,NA,6581,168274136,208231599,2023-12-31
13981,3,5570,2023-12-31T11:38:02Z,NA,34318,455314796,489160331,2023-12-31
6852,3,8818,2023-12-31T15:12:28Z,NA,21452,392177445,485429568,2023-12-31
3736,3,8569,2023-12-31T20:40:24Z,NA,1776,164661251,238529450,2023-12-31
13982,3,7719,2023-12-31T09:09:15Z,NA,43245,766973258,1084079606,2023-12-31
3738,3,6361,2023-12-31T16:51:51Z,NA,15489,331022026,352629996,2023-12-31
3739,3,6162,2023-12-31T12:09:54Z,NA,32406,1113362114,1502215279,2023-12-31
3740,3,6765,2023-12-31T12:57:53Z,NA,29527,614856536,792888760,2023-12-31
13986,3,6269,2023-12-31T19:25:19Z,NA,6281,2284083531,5929652114,2023-12-31
9306,3,7651,2023-12-31T12:17:30Z,NA,31950,12226443230,22849029853,2023-12-31
9308,3,7221,2023-12-31T20:09:37Z,NA,3623,163623502,209969921,2023-12-31
3742,3,8624,2023-12-31T12:10:10Z,NA,32390,2075742715,2145504572,2023-12-31
3744,3,8687,2023-12-31T10:27:40Z,NA,38540,2751579228,2887377424,2023-12-31
8531,3,4116,2023-12-31T16:52:26Z,NA,15454,580554127,668146849,2023-12-31
8532,3,6091,2023-12-31T20:21:30Z,NA,2910,9098652,11901291,2023-12-31
8533,3,6759,2023-12-31T17:57:24Z,NA,11556,2176778086,5461180943,2023-12-31
8534,3,9225,2023-12-31T14:37:35Z,NA,23545,4309074378,9418214613,2023-12-31
8535,3,8248,2023-12-31T13:40:53Z,NA,26947,82993737,94385759,2023-12-31
3745,3,7861,2023-12-31T18:45:33Z,NA,8667,36863618,53807024,2023-12-31
8538,3,8229,2023-12-31T17:39:43Z,NA,12617,210717675,298597871,2023-12-31
3749,3,6789,2023-12-31T12:16:23Z,01-01-2024 00:00:33,31450,242179265,354596923,2023-12-31
3750,3,5972,2023-12-31T12:23:38Z,NA,31582,1073460810,1398083700,2023-12-31
3751,3,8841,2023-12-31T13:58:16Z,NA,25904,6062811504,15633903005,2023-12-31
6864,3,6470,2023-12-31T20:29:04Z,NA,2456,125541842,147154893,2023-12-31
8542,3,6998,2023-12-31T11:28:05Z,NA,34915,1090197123,1132344993,2023-12-31
3754,3,6944,2023-12-31T12:23:27Z,NA,31593,1624367576,2088367436,2023-12-31
14057,3,9733,2023-12-31T21:01:36Z,NA,504,3654735,4936367,2023-12-31
3755,3,7046,2023-12-31T20:29:38Z,NA,2422,158514800,236586721,2023-12-31
13999,3,9403,2023-12-31T10:35:17Z,NA,38083,277260372,344509621,2023-12-31
14000,3,4273,2023-12-31T10:25:44Z,NA,38656,15976564545,32240229092,2023-12-31
14001,3,4968,2023-12-31T12:05:26Z,NA,32674,508249674,628750925,2023-12-31
8547,3,6883,2023-12-31T20:14:20Z,NA,3340,20192111,21823259,2023-12-31
14003,3,6245,2023-12-31T10:55:19Z,NA,36881,195705815,287865536,2023-12-31
9326,3,7987,2023-12-31T15:19:12Z,NA,21048,256136629,375139174,2023-12-31
3763,3,3830,2023-12-31T16:07:18Z,NA,18162,979449069,1021579274,2023-12-31
14004,3,8029,2023-12-31T20:08:22Z,NA,3698,112736978,166509387,2023-12-31
14005,3,6065,2023-12-31T14:50:05Z,NA,22795,2424103159,2557120387,2023-12-31
3764,3,6832,2023-12-31T19:16:32Z,NA,6808,168492093,242946727,2023-12-31
8553,3,6869,2023-12-31T13:18:05Z,NA,28315,441543123,502542695,2023-12-31
8555,3,8220,2023-12-31T13:05:24Z,NA,29076,6725168928,15753392497,2023-12-31
9327,3,3970,2023-12-31T17:31:39Z,NA,13101,153643884,224078523,2023-12-31
6869,3,7481,2023-12-31T17:53:15Z,NA,11805,1839050624,2259463930,2023-12-31
3766,3,8402,2023-12-31T13:09:11Z,NA,28849,355799978,500071203,2023-12-31
14006,3,7738,2023-12-31T11:50:09Z,NA,33591,7023331773,13419711955,2023-12-31
9329,3,8651,2023-12-31T16:00:03Z,NA,18597,74067849,98504951,2023-12-31
8561,3,4941,2023-12-31T13:34:57Z,NA,27303,349664519,406559362,2023-12-31
8562,3,8929,2023-12-31T10:13:21Z,NA,39399,2607846810,2677578551,2023-12-31
3771,3,4672,2023-12-31T10:19:19Z,NA,39041,3272739067,4581391678,2023-12-31
3772,3,8923,2023-12-31T10:15:41Z,NA,39259,197527420,242886416,2023-12-31
8565,3,5447,2023-12-31T11:31:45Z,NA,34695,6901605,9431114,2023-12-31
8566,3,7641,2023-12-31T10:25:47Z,NA,38653,2050370674,2859530566,2023-12-31
14010,3,7461,2023-12-31T19:27:19Z,NA,6161,130493033,153271002,2023-12-31
3775,3,5217,2023-12-31T12:44:14Z,NA,30346,1361475003,1693153753,2023-12-31
3776,3,7757,2023-12-31T20:50:35Z,NA,1165,20618490,28832545,2023-12-31
14015,3,5955,2023-12-31T20:52:03Z,NA,1077,10005695,14570592,2023-12-31
8573,3,5828,2023-12-31T12:50:28Z,NA,29972,918718898,1133805514,2023-12-31
9340,3,7009,2023-12-31T13:51:20Z,NA,26320,4404540,4611273,2023-12-31
14016,3,8784,2023-12-31T19:24:07Z,NA,6353,376699238,478437668,2023-12-31
14018,3,6848,2023-12-31T09:08:13Z,NA,43307,701240411,855110104,2023-12-31
14019,3,8193,2023-12-31T20:26:16Z,NA,2624,202399006,279369879,2023-12-31
14021,3,6788,2023-12-31T18:40:09Z,NA,8991,296079237,304320849,2023-12-31
3780,3,9111,2023-12-31T10:46:12Z,NA,37428,3277462178,3827181851,2023-12-31
14022,3,8719,2023-12-31T18:59:53Z,NA,7807,47494829,60206417,2023-12-31
3781,3,9647,2023-12-31T15:10:15Z,NA,21585,787591665,810851856,2023-12-31
3783,3,9139,2023-12-31T19:52:20Z,NA,4660,34417814,39088880,2023-12-31
9352,3,8350,2023-12-31T11:25:13Z,NA,35087,1075349297,1443807710,2023-12-31
3785,3,7593,2023-12-31T10:33:32Z,NA,38188,4729341353,10862921487,2023-12-31
14029,3,8211,2023-12-31T12:32:48Z,NA,31032,207689977,222731975,2023-12-31
8583,3,6516,2023-12-31T20:28:10Z,NA,2510,101153430,148769562,2023-12-31
9359,3,7959,2023-12-31T10:35:39Z,NA,38061,1336731694,1420131924,2023-12-31
8587,3,8875,2023-12-31T13:06:33Z,NA,29007,359122080,406251291,2023-12-31
9362,3,5912,2023-12-31T10:02:08Z,NA,40072,2263641095,2405637480,2023-12-31
8590,3,5168,2023-12-31T12:57:17Z,NA,29563,2971391715,3343586021,2023-12-31
8591,3,6137,2023-12-31T10:13:17Z,NA,39403,3826854829,3962518967,2023-12-31
9364,3,8492,2023-12-31T13:04:55Z,NA,29105,10570856093,24118242133,2023-12-31
14035,3,8958,2023-12-31T17:40:05Z,NA,12595,511255439,699806056,2023-12-31
3792,3,7963,2023-12-31T12:08:08Z,NA,32512,138046102,159148706,2023-12-31
9367,3,7500,2023-12-31T20:19:21Z,NA,3039,130952139,167998753,2023-12-31
8595,3,4395,2023-12-31T15:02:10Z,NA,22070,58236805,76688814,2023-12-31
14042,3,4989,2023-12-31T15:57:43Z,NA,18737,3225899546,7048079225,2023-12-31
3797,3,5007,2023-12-31T17:37:35Z,NA,12745,172958215,206160801,2023-12-31
14047,3,4926,2023-12-31T15:14:10Z,NA,21350,614677317,783372018,2023-12-31
14048,3,4145,2023-12-31T20:18:51Z,NA,3069,157843539,201938933,2023-12-31
8609,3,6728,2023-12-31T19:03:37Z,NA,7583,65711589,76542535,2023-12-31
8612,3,8977,2023-12-31T16:29:24Z,NA,16836,115514062,119480547,2023-12-31
6907,3,9132,2023-12-31T11:51:52Z,NA,33488,751334763,779293624,2023-12-31
6908,3,5431,2023-12-31T09:41:15Z,NA,41325,510980559,686171148,2023-12-31
3706,3,4187,2023-12-31T20:29:47Z,NA,3013,6221931,7176619,2023-12-31
9263,3,8532,2023-12-31T13:00:53Z,NA,29947,639617882,809204251,2023-12-31
13944,3,3817,2023-12-31T20:50:24Z,NA,1776,44786899,48973860,2023-12-31
9266,3,7687,2023-12-31T18:59:58Z,NA,8402,41725340,44192173,2023-12-31
13947,3,7392,2023-12-31T10:23:45Z,NA,39375,3149376189,4282902754,2023-12-31
6837,3,6335,2023-12-31T10:29:05Z,NA,39055,2807273738,4020702139,2023-12-31
13948,3,3995,2023-12-31T12:42:51Z,NA,31029,68780396,86859661,2023-12-31
13949,3,6736,2023-12-31T15:47:15Z,NA,19965,419261836,574117202,2023-12-31
9272,3,5928,2023-12-31T14:21:04Z,NA,25136,644953192,762526594,2023-12-31
3719,3,8919,2023-12-31T14:38:29Z,NA,24091,366778600,368545672,2023-12-31
8511,3,9583,2023-12-31T09:20:43Z,NA,43157,823867077,1170746107,2023-12-31
3721,3,7037,2023-12-31T10:57:47Z,NA,37333,254243327,285047583,2023-12-31
13953,3,4433,2023-12-31T10:21:57Z,NA,39483,9934932173,19588102111,2023-12-31
13954,3,6680,2023-12-31T13:35:52Z,NA,27848,980720855,1269333540,2023-12-31
6844,3,8862,2023-12-31T15:27:29Z,NA,21151,991991737,1415283307,2023-12-31
3724,3,4207,2023-12-31T19:45:45Z,NA,5655,169276234,252355452,2023-12-31
13960,3,9601,2023-12-31T10:29:49Z,NA,39011,1796159697,2611874980,2023-12-31
9285,3,7145,2023-12-31T09:05:44Z,NA,44056,1665898316,2029588485,2023-12-31
9286,3,7007,2023-12-31T17:06:01Z,NA,15239,328551225,368929911,2023-12-31
14058,3,7938,2023-12-31T21:16:03Z,NA,237,2597226,3157594,2023-12-31
13968,3,9919,2023-12-31T10:21:10Z,NA,39530,2561809173,3096956516,2023-12-31
13969,3,9040,2023-12-31T18:43:07Z,NA,9413,33535633,45269980,2023-12-31
8519,3,6892,2023-12-31T19:36:55Z,NA,6185,423048519,492534440,2023-12-31
13971,3,8739,2023-12-31T10:57:02Z,NA,37378,7215835537,16461024869,2023-12-31
9295,3,8872,2023-12-31T10:15:25Z,NA,39875,3438062619,3537008658,2023-12-31
13972,3,7513,2023-12-31T10:51:26Z,NA,37714,13563064650,27938151882,2023-12-31
13974,3,6646,2023-12-31T18:24:16Z,NA,10544,752307744,1016081531,2023-12-31
8520,3,6579,2023-12-31T17:44:28Z,NA,12932,31068408,45449387,2023-12-31
6850,3,7013,2023-12-31T11:48:31Z,NA,34289,530028773,666517755,2023-12-31
13978,3,8861,2023-12-31T20:59:20Z,NA,1240,7898143,7960214,2023-12-31
13980,3,4817,2023-12-31T11:34:10Z,NA,35150,2247512583,2324240151,2023-12-31
8525,3,6970,2023-12-31T19:20:19Z,NA,7181,135801706,192630394,2023-12-31
13981,3,5570,2023-12-31T11:38:02Z,NA,34918,398450916,409857527,2023-12-31
6852,3,8818,2023-12-31T15:12:28Z,NA,22052,328127641,468847687,2023-12-31
3736,3,8569,2023-12-31T20:40:24Z,NA,2376,218338230,246006659,2023-12-31
13982,3,7719,2023-12-31T09:09:15Z,NA,43845,935815797,1289328635,2023-12-31
3738,3,6361,2023-12-31T16:51:51Z,NA,16089,291612931,301095936,2023-12-31
3739,3,6162,2023-12-31T12:09:54Z,NA,33006,1015702081,1266034509,2023-12-31
3740,3,6765,2023-12-31T12:57:53Z,NA,30127,592132310,794612320,2023-12-31
13986,3,6269,2023-12-31T19:25:19Z,NA,6881,2468535367,6046546519,2023-12-31
9306,3,7651,2023-12-31T12:17:30Z,NA,32550,8734541456,26131378812,2023-12-31
9308,3,7221,2023-12-31T20:09:37Z,NA,4223,250377400,262438419,2023-12-31
3742,3,8624,2023-12-31T12:10:10Z,NA,32990,1364797945,1615659182,2023-12-31
3744,3,8687,2023-12-31T10:27:40Z,NA,39140,2404711501,3455727634,2023-12-31
8531,3,4116,2023-12-31T16:52:26Z,NA,16054,669692543,908836339,2023-12-31
8532,3,6091,2023-12-31T20:21:30Z,NA,3510,19030041,21107133,2023-12-31
8533,3,6759,2023-12-31T17:57:24Z,NA,12156,2155702456,5557147607,2023-12-31
8534,3,9225,2023-12-31T14:37:35Z,NA,24145,4913190772,9497783757,2023-12-31
8535,3,8248,2023-12-31T13:40:53Z,NA,27547,107183156,110583019,2023-12-31
3745,3,7861,2023-12-31T18:45:33Z,NA,9267,18315873,23071218,2023-12-31
8538,3,8229,2023-12-31T17:39:43Z,NA,13217,229156439,305791708,2023-12-31
3750,3,5972,2023-12-31T12:23:38Z,NA,32182,934364459,1326607195,2023-12-31
3751,3,8841,2023-12-31T13:58:16Z,NA,26504,6362514836,14649379452,2023-12-31
6864,3,6470,2023-12-31T20:29:04Z,NA,3056,139050599,183246662,2023-12-31
8542,3,6998,2023-12-31T11:28:05Z,NA,35515,1168142527,1371651607,2023-12-31
3754,3,6944,2023-12-31T12:23:27Z,NA,32193,1664082809,2091996468,2023-12-31
14057,3,9733,2023-12-31T21:01:36Z,NA,1104,11500303,16451805,2023-12-31
3755,3,7046,2023-12-31T20:29:38Z,NA,3022,201314213,237329184,2023-12-31
13999,3,9403,2023-12-31T10:35:17Z,NA,38683,361981436,437065782,2023-12-31
14000,3,4273,2023-12-31T10:25:44Z,NA,39256,13466177129,37564924013,2023-12-31
14001,3,4968,2023-12-31T12:05:26Z,NA,33274,408442045,590721256,2023-12-31
8547,3,6883,2023-12-31T20:14:20Z,NA,3940,62440292,92565141,2023-12-31
14003,3,6245,2023-12-31T10:55:19Z,NA,37481,500064520,580202076,2023-12-31
9326,3,7987,2023-12-31T15:19:12Z,NA,21648,188004244,242802526,2023-12-31
3763,3,3830,2023-12-31T16:07:18Z,NA,18762,849808428,1269173939,2023-12-31
14004,3,8029,2023-12-31T20:08:22Z,NA,4298,189296985,220157839,2023-12-31
14005,3,6065,2023-12-31T14:50:05Z,NA,23395,2611579003,2819937690,2023-12-31
3764,3,6832,2023-12-31T19:16:32Z,NA,7408,133092317,171969661,2023-12-31
8553,3,6869,2023-12-31T13:18:05Z,NA,28915,530209810,562133310,2023-12-31
8555,3,8220,2023-12-31T13:05:24Z,NA,29676,5892119896,15636882282,2023-12-31
9327,3,3970,2023-12-31T17:31:39Z,NA,13701,116233104,141455735,2023-12-31
6869,3,7481,2023-12-31T17:53:15Z,NA,12405,1769274215,2115709273,2023-12-31
3766,3,8402,2023-12-31T13:09:11Z,NA,29449,279432272,372015696,2023-12-31
14006,3,7738,2023-12-31T11:50:09Z,NA,34191,7548173126,16587897971,2023-12-31
9329,3,8651,2023-12-31T16:00:03Z,NA,19197,243336051,258934568,2023-12-31
8561,3,4941,2023-12-31T13:34:57Z,NA,27903,112488342,139638178,2023-12-31
8562,3,8929,2023-12-31T10:13:21Z,NA,39999,2303178299,2927174939,2023-12-31
3771,3,4672,2023-12-31T10:19:19Z,NA,39641,3881187798,4347257233,2023-12-31
3772,3,8923,2023-12-31T10:15:41Z,NA,39859,197743122,211238454,2023-12-31
8565,3,5447,2023-12-31T11:31:45Z,NA,35295,8567732,9287579,2023-12-31
8566,3,7641,2023-12-31T10:25:47Z,NA,39253,2248176763,2843103518,2023-12-31
14010,3,7461,2023-12-31T19:27:19Z,NA,6761,159065261,205741935,2023-12-31
3775,3,5217,2023-12-31T12:44:14Z,NA,30946,1648329688,1690325995,2023-12-31
3776,3,7757,2023-12-31T20:50:35Z,NA,1765,43228200,52729574,2023-12-31
14015,3,5955,2023-12-31T20:52:03Z,NA,1677,14617037,18936958,2023-12-31
8573,3,5828,2023-12-31T12:50:28Z,NA,30572,1054394108,1118360490,2023-12-31
9340,3,7009,2023-12-31T13:51:20Z,NA,26920,4577843,6296888,2023-12-31
14016,3,8784,2023-12-31T19:24:07Z,NA,6953,338989656,389235938,2023-12-31
14018,3,6848,2023-12-31T09:08:13Z,NA,43907,999032792,1295984160,2023-12-31
14019,3,8193,2023-12-31T20:26:16Z,NA,3224,289168588,371985941,2023-12-31
14021,3,6788,2023-12-31T18:40:09Z,NA,9591,390766836,448883763,2023-12-31
3780,3,9111,2023-12-31T10:46:12Z,NA,38028,3421089506,3577380523,2023-12-31
14022,3,8719,2023-12-31T18:59:53Z,NA,8407,81541606,103264100,2023-12-31
3781,3,9647,2023-12-31T15:10:15Z,NA,22185,672116422,919319618,2023-12-31
14059,3,7247,2023-12-31T21:11:58Z,NA,482,36352661,46145320,2023-12-31
3783,3,9139,2023-12-31T19:52:20Z,NA,5260,14697152,18278975,2023-12-31
9352,3,8350,2023-12-31T11:25:13Z,NA,35687,1140831947,1186727545,2023-12-31
3785,3,7593,2023-12-31T10:33:32Z,NA,38788,4544060962,9366548855,2023-12-31
14029,3,8211,2023-12-31T12:32:48Z,NA,31632,707848585,899792196,2023-12-31
8583,3,6516,2023-12-31T20:28:10Z,NA,3110,162339883,219902173,2023-12-31
9359,3,7959,2023-12-31T10:35:39Z,NA,38661,1282655672,1543797861,2023-12-31
8587,3,8875,2023-12-31T13:06:33Z,NA,29607,608815606,628411490,2023-12-31
9362,3,5912,2023-12-31T10:02:08Z,NA,40672,2616027156,3275525920,2023-12-31
8590,3,5168,2023-12-31T12:57:17Z,NA,30163,3070894425,3247789805,2023-12-31
8591,3,6137,2023-12-31T10:13:17Z,NA,40003,4397026893,4464798422,2023-12-31
9364,3,8492,2023-12-31T13:04:55Z,NA,29705,11117737644,20654820100,2023-12-31
14035,3,8958,2023-12-31T17:40:05Z,NA,13195,649192984,684560405,2023-12-31
3792,3,7963,2023-12-31T12:08:08Z,NA,33112,220108903,245786446,2023-12-31
9367,3,7500,2023-12-31T20:19:21Z,NA,3639,162788674,190129218,2023-12-31
8595,3,4395,2023-12-31T15:02:10Z,NA,22670,22036112,22719612,2023-12-31
14042,3,4989,2023-12-31T15:57:43Z,NA,19337,3253350782,7426503017,2023-12-31
3797,3,5007,2023-12-31T17:37:35Z,NA,13345,193904164,250923667,2023-12-31
14047,3,4926,2023-12-31T15:14:10Z,NA,21950,461262560,646310834,2023-12-31
14048,3,4145,2023-12-31T20:18:51Z,NA,3669,160818470,237441928,2023-12-31
8609,3,6728,2023-12-31T19:03:37Z,NA,8183,173185403,222305746,2023-12-31
8612,3,8977,2023-12-31T16:29:24Z,NA,17436,70508564,100103419,2023-12-31
6907,3,9132,2023-12-31T11:51:52Z,NA,34088,865542516,1186383962,2023-12-31
6908,3,5431,2023-12-31T09:41:15Z,NA,41925,446388141,457029004,2023-12-31
3706,3,4187,2023-12-31T20:29:47Z,NA,3613,25770502,33668525,2023-12-31
9263,3,8532,2023-12-31T13:00:53Z,NA,30547,747036258,793525615,2023-12-31
13944,3,3817,2023-12-31T20:50:24Z,NA,2376,73284435,88564068,2023-12-31
9266,3,7687,2023-12-31T18:59:58Z,NA,9002,32705381,33580526,2023-12-31
13947,3,7392,2023-12-31T10:23:45Z,NA,39975,3258912976,3336059501,2023-12-31
6837,3,6335,2023-12-31T10:29:05Z,NA,39655,2859352851,3497003134,2023-12-31
13948,3,3995,2023-12-31T12:42:51Z,NA,31629,99991981,138900506,2023-12-31
13949,3,6736,2023-12-31T15:47:15Z,NA,20565,521710757,706113784,2023-12-31
9272,3,5928,2023-12-31T14:21:04Z,NA,25736,749148726,785169919,2023-12-31
3719,3,8919,2023-12-31T14:38:29Z,NA,24691,635016058,670741532,2023-12-31
8511,3,9583,2023-12-31T09:20:43Z,NA,43757,772931890,952461727,2023-12-31
3721,3,7037,2023-12-31T10:57:47Z,NA,37933,253753701,359264645,2023-12-31
13953,3,4433,2023-12-31T10:21:57Z,NA,40083,8201774520,23437011877,2023-12-31
13954,3,6680,2023-12-31T13:35:52Z,NA,28448,511746335,595577918,2023-12-31
6844,3,8862,2023-12-31T15:27:29Z,NA,21751,1196149647,1717047214,2023-12-31
3724,3,4207,2023-12-31T19:45:45Z,NA,6255,220015342,251701234,2023-12-31
13960,3,9601,2023-12-31T10:29:49Z,NA,39611,1965333786,2568833026,2023-12-31
9285,3,7145,2023-12-31T09:05:44Z,NA,44656,1165927897,1629703760,2023-12-31
9286,3,7007,2023-12-31T17:06:01Z,NA,15839,310786270,427575411,2023-12-31
14058,3,7938,2023-12-31T21:16:03Z,NA,837,21691307,28611894,2023-12-31
13968,3,9919,2023-12-31T10:21:10Z,NA,40130,2744354818,2973498038,2023-12-31
13969,3,9040,2023-12-31T18:43:07Z,NA,10013,72814123,77641334,2023-12-31
8519,3,6892,2023-12-31T19:36:55Z,NA,6785,568100230,745386622,2023-12-31
13971,3,8739,2023-12-31T10:57:02Z,NA,37978,6420758333,16579681305,2023-12-31
9295,3,8872,2023-12-31T10:15:25Z,NA,40475,2944932638,3547917978,2023-12-31
13972,3,7513,2023-12-31T10:51:26Z,NA,38314,11793348995,24746650306,2023-12-31
13974,3,6646,2023-12-31T18:24:16Z,NA,11144,897077512,1182137155,2023-12-31
8520,3,6579,2023-12-31T17:44:28Z,NA,13532,26634322,36551100,2023-12-31
6850,3,7013,2023-12-31T11:48:31Z,NA,34889,649375064,665087664,2023-12-31
13978,3,8861,2023-12-31T20:59:20Z,01-01-2024 00:29:53,1833,16536903,17887158,2023-12-31
13980,3,4817,2023-12-31T11:34:10Z,NA,35750,1512496761,1772910746,2023-12-31
8525,3,6970,2023-12-31T19:20:19Z,NA,7781,135930103,156971296,2023-12-31
13981,3,5570,2023-12-31T11:38:02Z,NA,35518,383785576,563322486,2023-12-31
6852,3,8818,2023-12-31T15:12:28Z,NA,22652,357723518,455518626,2023-12-31
3736,3,8569,2023-12-31T20:40:24Z,NA,2976,287734532,344141615,2023-12-31
13982,3,7719,2023-12-31T09:09:15Z,NA,44445,995077128,1036873483,2023-12-31
3738,3,6361,2023-12-31T16:51:51Z,NA,16689,324649301,382653959,2023-12-31
3739,3,6162,2023-12-31T12:09:54Z,NA,33606,1451703495,1939795107,2023-12-31
3740,3,6765,2023-12-31T12:57:53Z,NA,30727,570338966,786488726,2023-12-31
13986,3,6269,2023-12-31T19:25:19Z,NA,7481,3216069259,7635402105,2023-12-31
9306,3,7651,2023-12-31T12:17:30Z,NA,33150,12184163903,25486248063,2023-12-31
9308,3,7221,2023-12-31T20:09:37Z,NA,4823,136135033,188283347,2023-12-31
3742,3,8624,2023-12-31T12:10:10Z,NA,33590,1811906216,1839088998,2023-12-31
3744,3,8687,2023-12-31T10:27:40Z,NA,39740,2396672862,2740801143,2023-12-31
8531,3,4116,2023-12-31T16:52:26Z,NA,16654,564994590,783448703,2023-12-31
8532,3,6091,2023-12-31T20:21:30Z,NA,4110,32817455,37470243,2023-12-31
8533,3,6759,2023-12-31T17:57:24Z,NA,12756,2607098504,5732049937,2023-12-31
8534,3,9225,2023-12-31T14:37:35Z,NA,24745,3798425345,9640775038,2023-12-31
8535,3,8248,2023-12-31T13:40:53Z,NA,28147,93740825,102099927,2023-12-31
3745,3,7861,2023-12-31T18:45:33Z,NA,9867,60282562,68341648,2023-12-31
8538,3,8229,2023-12-31T17:39:43Z,01-01-2024 00:29:20,13777,372850727,444752743,2023-12-31
3750,3,5972,2023-12-31T12:23:38Z,NA,32782,1235697985,1505756032,2023-12-31
3751,3,8841,2023-12-31T13:58:16Z,NA,27104,7065837692,17497474808,2023-12-31
6864,3,6470,2023-12-31T20:29:04Z,NA,3656,205093676,211394466,2023-12-31
8542,3,6998,2023-12-31T11:28:05Z,NA,36115,1087474424,1551119658,2023-12-31
3754,3,6944,2023-12-31T12:23:27Z,NA,32793,1559539165,2184335142,2023-12-31
14057,3,9733,2023-12-31T21:01:36Z,NA,1704,5050607,7551181,2023-12-31
3755,3,7046,2023-12-31T20:29:38Z,NA,3622,237405632,269470048,2023-12-31
13999,3,9403,2023-12-31T10:35:17Z,NA,39283,272005642,340438316,2023-12-31
14000,3,4273,2023-12-31T10:25:44Z,NA,39856,16965932324,34478804720,2023-12-31
14001,3,4968,2023-12-31T12:05:26Z,NA,33874,616634554,842239703,2023-12-31
8547,3,6883,2023-12-31T20:14:20Z,NA,4540,77526120,102627006,2023-12-31
14003,3,6245,2023-12-31T10:55:19Z,NA,38081,590685035,598518467,2023-12-31
9326,3,7987,2023-12-31T15:19:12Z,NA,22248,123717057,153697006,2023-12-31
3763,3,3830,2023-12-31T16:07:18Z,NA,19362,776340960,937228251,2023-12-31
14004,3,8029,2023-12-31T20:08:22Z,NA,4898,143259441,194733426,2023-12-31
14005,3,6065,2023-12-31T14:50:05Z,NA,23995,2294001804,3091846434,2023-12-31
3764,3,6832,2023-12-31T19:16:32Z,NA,8008,220016413,258359852,2023-12-31
8553,3,6869,2023-12-31T13:18:05Z,NA,29515,535653503,783413549,2023-12-31
8555,3,8220,2023-12-31T13:05:24Z,NA,30276,5537955213,14110020361,2023-12-31
9327,3,3970,2023-12-31T17:31:39Z,NA,14301,162610971,201678477,2023-12-31
6869,3,7481,2023-12-31T17:53:15Z,NA,13005,1929859639,2527978345,2023-12-31
3766,3,8402,2023-12-31T13:09:11Z,NA,30049,392637917,448503160,2023-12-31
14006,3,7738,2023-12-31T11:50:09Z,NA,34791,7245647855,15244899369,2023-12-31
